date,kdj_k,kdj_d,kdj_j,ind
2017-08-08,50.0,50.0,50.0,0
2017-08-09,43.27485380116948,47.75828460038983,34.30799220272877,1
2017-08-10,57.02859669218863,50.84838863098943,69.38901281458703,2
2017-08-11,41.958458400853004,47.88507855427729,30.105218094004428,3
2017-08-14,42.932935521828526,46.23436421012771,36.330078145230146,4
2017-08-15,42.00778378620594,44.82550406882045,36.372343220976916,5
2017-08-16,53.202039584504774,47.61768257404856,64.3707536054172,6
2017-08-17,60.40240959176958,51.87925824662223,77.44871228206429,7
2017-08-18,64.17071208556993,55.97640952627147,80.55931720416686,8
2017-08-21,71.7235641546076,61.22546106905018,92.71977032572244,9
2017-08-22,75.96385758455322,66.1382599075512,95.61505293855726,10
2017-08-23,68.25574044731532,66.84408675413924,71.07904783366749,11
2017-08-24,59.41329198545302,64.36715516457717,49.50556562720473,12
2017-08-25,59.69116585038432,62.80849205984622,53.45651343146052,13
2017-08-28,60.94637394140848,62.18778602036697,58.463549783491516,14
2017-08-29,58.16178015846984,60.84578406640126,52.793772342607,15
2017-08-30,65.27657771881528,62.3227152838726,71.18430258870063,16
2017-08-31,75.10021006170177,66.58188020981565,92.13686976547402,17
2017-09-01,77.74357438456886,70.30244493473339,92.6258332842398,18
2017-09-04,70.88628864695164,70.4970595054728,71.66474692990931,19
2017-09-05,67.59422610133477,69.52944837076012,63.72378156248408,20
2017-09-06,69.17056150863397,69.40981941671807,68.69204569246577,21
2017-09-07,72.02102202194806,70.28022028512805,75.50262549558806,22
2017-09-08,78.59505443665039,73.05183166896883,89.68149997201348,23
2017-09-11,83.26090048863112,76.45485460885627,96.87299224818082,24
2017-09-12,83.79430402945778,78.90133774905676,93.5802365902598,25
2017-09-13,81.62044511054759,79.80770686955371,85.24592159253535,26
2017-09-14,79.12953916460748,79.58165096790496,78.22531555801251,27
2017-09-15,77.4540141492599,78.87243869502328,74.61716505773316,28
2017-09-18,70.92288139394203,76.22258626132952,60.32347165916707,29
2017-09-19,65.20955250824206,72.55157501030037,50.52550750412544,30
2017-09-20,62.22303500549471,69.10872834203181,48.45164833242052,31
2017-09-21,70.29745033424165,69.50496900610176,71.8824129905214,32
2017-09-22,65.86073216475154,68.29022339231835,61.00174970961791,33
2017-09-25,55.219919446797455,63.93345541047806,37.792847519436236,34
2017-09-26,57.47495254006222,61.78062112033945,48.86361537950776,35
2017-09-27,67.27168464725689,63.61097562931193,74.5931026831468,36
