date,kdj_k,kdj_d,kdj_j,ind
2017-12-27,16.442115175847896,15.93760587224444,17.451133783054807,96
2017-12-28,17.241603353946907,16.372271699478596,18.98026666288353,97
2017-12-29,19.706962622438038,17.483835340465077,24.153217186383955,98
2018-01-02,27.630728704813762,20.866133128581303,41.15991985727868,99
2018-01-03,33.396331213837186,25.0428658236666,50.10326199417836,100
2018-01-04,44.48644303144703,31.524058226260074,70.41121264182094,101
2018-01-05,53.3291262721724,38.79241424156418,82.40255033338885,102
2018-01-08,60.19043200753523,45.9250868302212,88.72112236216329,103
2018-01-09,65.37947992421543,52.40988452821927,91.31867071620773,104
2018-01-10,66.81864318180021,57.21280407941292,86.0303213865748,105
2018-01-11,66.76798434342236,60.39786416741607,79.50822469543492,106
2018-01-12,68.24936329965533,63.01503054482915,78.71802880930768,107
2018-01-15,66.20664624017425,64.07890244327751,70.46213383396773,108
2018-01-16,70.40039042274245,66.18606510309915,78.82904106202903,109
2018-01-17,76.40219264897806,69.59144095172545,90.02369604348328,110
2018-01-18,77.98793519593707,72.39027236646265,89.1832608548859,111
2018-01-19,78.07891331903053,74.28648601731861,85.66376792245438,112
2018-01-22,78.13956540109284,75.57084581191002,83.27700457945846,113
2018-01-23,79.51239843943827,76.88469668775276,84.76780194280929,114
2018-01-24,84.99024760827415,79.58654699459322,95.79764883563598,115
2018-01-25,82.99761363185355,80.72356920701333,87.54570248153402,116
2018-01-26,83.72680414963077,81.72464752121914,87.73111740645402,117
2018-01-29,77.24644086165861,80.23191196803229,71.27549864891125,118
2018-01-30,64.06593325203471,74.8432523960331,42.511294964037944,119
2018-01-31,43.992673450074456,64.55972608071355,2.8585681887962835,120
2018-02-01,32.83722089654086,53.98555768598932,-9.459452682356044,121
2018-02-02,27.87438658059988,45.281833984192836,-6.940508226586033,122
2018-02-05,24.138479942622137,38.23404930366927,-4.052658779472139,123
2018-02-06,17.567246215435404,31.34511494092465,-9.988491235543087,124
2018-02-07,16.097462389237645,26.262564090362314,-4.232741013011697,125
2018-02-08,17.164390130836807,23.229839437187145,5.033491518136131,126
2018-02-09,14.099931584809067,20.186536819727785,1.9267211149716275,127
2018-02-12,15.921693520307485,18.764922386587685,10.235235787747087,128
2018-02-13,21.242481670543143,19.590775481239504,24.54589404915042,129
2018-02-14,23.82349019582102,21.00168038610001,29.467109815263036,130
2018-02-22,27.476529695764725,23.15996348932158,36.109662108651015,131
2018-02-23,29.42879757495426,25.249574851199142,37.787243022464494,132
2018-02-26,32.90422253789221,27.80112408009683,43.11041945348297,133
2018-02-27,35.22117251318417,30.27447355779261,45.114570423967294,134
2018-02-28,36.524259936325684,32.357735683970304,44.85730844103645,135
2018-03-01,38.70848098319148,34.4746507837107,47.176141382153034,136
2018-03-02,37.85693604007636,35.602079202499255,42.36664971523058,137
2018-03-05,38.7972793939492,36.66714593298257,43.057546315882476,138
2018-03-06,44.31145487104703,39.215248912337394,54.50386678846631,139
2018-03-07,48.985414358475786,42.47197072771686,62.012301619993636,140
2018-03-08,56.41173217768117,47.118557877704966,74.99808077763358,141
2018-03-09,65.60782145178744,53.281645735732454,90.26017288389741,142
2018-03-12,76.14595504193235,60.903082171132425,106.63170078353221,143
2018-03-13,80.14993494023561,67.31869976083348,105.81240529903988,144
2018-03-14,77.11750048647286,70.58496666937994,90.18256812065871,145
2018-03-15,72.46429856992926,71.21141063622972,74.97007443732832,146
2018-03-16,66.7619133323338,69.72824486826441,60.829250260472605,147
2018-03-19,60.507942221555886,66.6548106526949,48.214205359277855,148
2018-03-20,44.40366879811041,59.2377633678334,14.735479658664431,149
2018-03-21,37.73252716621992,52.0693513006289,9.058878897401954,150
2018-03-22,33.285099411626256,45.80793400429469,8.2394302262894,151
2018-03-23,28.68357276792401,40.099813592171124,5.851091119429782,152
2018-03-26,35.572598295499105,38.59074182661378,29.536311233269757,153
2018-03-27,44.92718674245394,40.70289013189383,53.375779963574146,154
2018-03-28,45.10297297981779,42.16958441453515,50.969750110383075,155
2018-03-29,54.311072895636116,46.21674724156881,70.49972420377071,156
2018-03-30,58.7182044412466,50.38389964146141,75.38681404081697,157
2018-04-02,55.59568607771416,52.121161786879,62.54473465938449,158
2018-04-03,50.916604571289966,51.71964271501599,49.310528283837925,159
2018-04-04,42.6024117055353,48.68056571185576,30.446103692894383,160
2018-04-09,39.22411862620102,45.52841668330418,26.615522511994698,161
2018-04-10,41.30092756898251,44.119253645196956,35.66427541655362,162
2018-04-11,41.81966599836929,43.35272442958774,38.75354913593239,163
2018-04-12,41.406347380555374,42.70393207991028,38.81117798184556,164
2018-04-13,41.81188186026099,42.40658200669385,40.622481567395255,165
2018-04-16,39.89644583033795,41.56986994790855,36.54959759519676,166
2018-04-17,34.79435186503406,39.31136392028372,25.760327754534742,167
2018-04-18,34.671644412754944,37.76479075110746,28.485351736049907,168
2018-04-19,34.04339135713718,36.5243242864507,29.081525498510146,169
2018-04-20,24.84613187250006,32.631593481800486,9.275208653899213,170
2018-04-23,22.814087915000048,29.35909162620034,9.72408049259947,171
2018-04-24,25.10522527666668,27.941136176355784,19.433403477288465,172
2018-04-25,26.111816851111108,27.33136306794089,23.672724417451533,173
2018-04-26,20.532877900740722,25.065201345540835,11.468231011140496,174
2018-04-27,17.855251933827155,22.66188487496961,8.241986051542249,175
2018-05-02,17.63266795588474,20.985479235274653,10.92704539710492,176
2018-05-03,29.936930152408003,23.969296207652437,41.87219804191914,177
2018-05-04,36.62462010160534,28.18773750563674,53.49838529354254,178
2018-05-07,44.25768324234007,33.54438608453785,65.68427755794451,179
2018-05-08,51.727344383782224,39.60537218428597,75.97128878277474,180
2018-05-09,64.7174543953897,47.97606625465388,98.20023067686132,181
2018-05-10,71.82714013956215,55.926424216289966,103.62857198610651,182
2018-05-11,70.61203282031417,60.82162708429803,90.19284429234645,183
2018-05-14,68.2868097589973,63.31002130919778,78.24038665859632,184
2018-05-15,69.00938832418001,65.20981031419186,76.60854434415631,185
2018-05-16,64.94565282218063,65.12175781685478,64.59344283283232,186
2018-05-17,59.206192790544684,63.14990280808475,51.31877275546455,187
2018-05-18,62.95564367854494,63.08514976490481,62.696631505825195,188
2018-05-21,71.51588366448452,65.89539439809805,82.75686219725745,189
2018-05-22,75.45503355410074,69.08194078343229,88.20121909543764,190
2018-05-23,73.63668903606717,70.60019020097725,79.709686706247,191
2018-05-24,67.98001491293367,69.72679843829606,64.4864478622089,192
2018-05-25,59.20889883084468,66.22083190247893,45.18503268757618,193
2018-05-28,50.58371033167425,61.008458045544046,29.734214903934657,194
2018-05-29,45.84368567566164,55.95353392224991,25.62398918248509,195
2018-05-30,31.980896833419784,47.96265489263987,0.017380714979609024,196
2018-05-31,25.95022751857614,40.62517910128529,-3.3996756468421694,197
2018-06-01,21.46681834571742,34.239058849429334,-4.0776626617064125,198
2018-06-04,15.700101119367183,28.059406272741953,-9.018509187382357,199
