h-l,h-c,l-c,tr,PDM,MDM,DPD,DMD,NTR,NPDM,NMDM,ADX,ADXR,PDI,MDI,DX,date,ind
0.34999999999999964,,,0.34999999999999964,,,,,0.0,0.0,0.0,0.0,0.0,,,,2017-08-08,0
0.3699999999999992,0.16999999999999993,0.1999999999999993,0.3699999999999992,-0.08000000000000007,0.09999999999999964,0.0,0.09999999999999964,0.0,0.0,0.0,0.0,0.0,,,,2017-08-09,1
0.28000000000000114,0.0,0.28000000000000114,0.28000000000000114,-0.019999999999999574,-0.06999999999999851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2017-08-10,2
0.1999999999999993,0.05000000000000071,0.25,0.25,-0.22000000000000064,0.1399999999999988,0.0,0.1399999999999988,0.0,0.0,0.0,0.0,0.0,,,,2017-08-11,3
0.34999999999999964,0.25,0.09999999999999964,0.34999999999999964,0.10999999999999943,0.040000000000000924,0.10999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,,,,2017-08-14,4
0.47999999999999865,0.4299999999999997,0.049999999999998934,0.47999999999999865,0.2400000000000002,-0.11000000000000121,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,,,,2017-08-15,5
0.1999999999999993,0.019999999999999574,0.21999999999999886,0.21999999999999886,-0.02999999999999936,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2017-08-16,6
0.2900000000000009,0.10000000000000142,0.1899999999999995,0.2900000000000009,-0.02999999999999936,0.120000000000001,0.0,0.120000000000001,0.0,0.0,0.0,0.0,0.0,,,,2017-08-17,7
0.3000000000000007,0.16999999999999993,0.13000000000000078,0.3000000000000007,0.03999999999999915,-0.02999999999999936,0.03999999999999915,0.0,0.0,0.0,0.0,0.0,0.0,,,,2017-08-18,8
0.21999999999999886,0.08999999999999986,0.129999999999999,0.21999999999999886,0.02999999999999936,-0.11000000000000121,0.02999999999999936,0.0,0.0,0.0,0.0,0.0,0.0,,,,2017-08-21,9
0.17999999999999972,0.09999999999999964,0.08000000000000007,0.17999999999999972,-0.03999999999999915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2017-08-22,10
0.16999999999999993,0.019999999999999574,0.15000000000000036,0.16999999999999993,-0.08000000000000007,0.07000000000000028,0.0,0.07000000000000028,0.0,0.0,0.0,0.0,0.0,,,,2017-08-23,11
0.14000000000000057,0.0600000000000005,0.08000000000000007,0.14000000000000057,-0.08000000000000007,0.05000000000000071,0.0,0.05000000000000071,3.1099999999999977,0.41999999999999815,0.4299999999999997,0.0,0.0,13.504823151125352,13.826366559485532,1.1764705882354827,2017-08-24,12
0.1999999999999993,0.16999999999999993,0.02999999999999936,0.1999999999999993,0.08000000000000007,-0.02000000000000135,0.08000000000000007,0.0,2.879999999999999,0.41999999999999815,0.3800000000000008,0.0,0.0,14.583333333333274,13.194444444444475,4.99999999999968,2017-08-25,13
0.33000000000000007,0.3100000000000005,0.019999999999999574,0.33000000000000007,0.23000000000000043,-0.09999999999999964,0.23000000000000043,0.0,2.799999999999997,0.4999999999999982,0.3800000000000008,0.0,0.0,17.85714285714281,13.571428571428612,13.636363636363363,2017-08-28,14
0.25,0.10999999999999943,0.14000000000000057,0.25,0.09999999999999964,-0.17999999999999972,0.09999999999999964,0.0,2.8799999999999972,0.7299999999999986,0.240000000000002,0.0,0.0,25.3472222222222,8.33333333333341,50.515463917525395,2017-08-29,15
0.2400000000000002,0.28999999999999915,0.049999999999998934,0.28999999999999915,0.2599999999999998,-0.2699999999999996,0.2599999999999998,0.0,2.7799999999999976,0.7199999999999989,0.240000000000002,,0.0,25.899280575539553,8.633093525179936,49.99999999999964,2017-08-30,16
0.33999999999999986,0.02999999999999936,0.3699999999999992,0.3699999999999992,-0.11999999999999922,0.21999999999999886,0.0,0.21999999999999886,2.589999999999998,0.7399999999999984,0.240000000000002,,,28.57142857142853,9.266409266409351,51.02040816326492,2017-08-31,17
0.1800000000000015,0.07000000000000028,0.11000000000000121,0.1800000000000015,-0.25,0.09000000000000163,0.0,0.09000000000000163,2.7399999999999984,0.7399999999999984,0.46000000000000085,,,27.00729927007295,16.788321167883254,23.333333333333137,2017-09-01,18
0.2400000000000002,0.040000000000000924,0.28000000000000114,0.28000000000000114,-0.13000000000000078,0.1899999999999995,0.0,0.1899999999999995,2.629999999999999,0.7399999999999984,0.4300000000000015,,,28.136882129277517,16.34980988593162,26.49572649572624,2017-09-04,19
0.14000000000000057,0.08999999999999986,0.05000000000000071,0.14000000000000057,0.0,-0.09999999999999964,0.0,0.0,2.6099999999999994,0.6999999999999993,0.620000000000001,,,26.819923371647487,23.754789272030692,6.0606060606059335,2017-09-05,20
0.1399999999999988,0.010000000000001563,0.15000000000000036,0.15000000000000036,-0.05000000000000071,0.049999999999998934,0.0,0.049999999999998934,2.530000000000001,0.6699999999999999,0.620000000000001,,,26.482213438735165,24.50592885375497,3.8759689922479788,2017-09-06,21
0.3800000000000008,0.3600000000000012,0.019999999999999574,0.3800000000000008,0.26000000000000156,-0.019999999999999574,0.26000000000000156,0.0,2.5000000000000018,0.6699999999999999,0.6699999999999999,,,26.79999999999998,26.79999999999998,0.0,2017-09-07,22
0.3899999999999988,0.29999999999999893,0.08999999999999986,0.3899999999999988,0.22999999999999865,-0.22000000000000064,0.22999999999999865,0.0,2.7100000000000026,0.9300000000000015,0.5999999999999996,,,34.31734317343176,22.14022140221399,21.5686274509805,2017-09-08,23
0.3500000000000014,0.13000000000000078,0.22000000000000064,0.3500000000000014,0.02000000000000135,-0.05999999999999872,0.02000000000000135,0.0,2.960000000000001,1.1600000000000001,0.5499999999999989,,,39.189189189189186,18.581081081081038,35.67251461988314,2017-09-11,24
0.2599999999999998,0.14000000000000057,0.11999999999999922,0.2599999999999998,-0.13000000000000078,0.03999999999999915,0.0,0.03999999999999915,3.110000000000003,1.1000000000000014,0.5499999999999989,,,35.36977491961416,17.684887459807022,33.33333333333348,2017-09-12,25
0.17999999999999972,0.049999999999998934,0.13000000000000078,0.17999999999999972,-0.07000000000000028,-0.009999999999999787,0.0,0.0,3.0400000000000027,0.870000000000001,0.5899999999999981,,,28.618421052631586,19.407894736842024,19.17808219178103,2017-09-13,26
0.2599999999999998,0.009999999999999787,0.25,0.2599999999999998,-0.03999999999999915,0.11999999999999922,0.0,0.11999999999999922,2.9700000000000024,0.7700000000000014,0.5899999999999981,,,25.925925925925952,19.865319865319783,13.235294117647312,2017-09-14,27
0.17999999999999972,0.009999999999999787,0.16999999999999993,0.17999999999999972,-0.13000000000000078,0.05000000000000071,0.0,0.05000000000000071,2.940000000000003,0.5100000000000016,0.7099999999999973,22.13138705630795,,17.34693877551024,24.14965986394546,16.39344262295048,2017-09-15,28
0.16999999999999993,0.129999999999999,0.040000000000000924,0.16999999999999993,0.0,-0.009999999999999787,0.0,0.0,2.7500000000000036,0.5100000000000016,0.5399999999999991,23.08244780847764,,18.54545454545458,19.63636363636358,2.8571428571426236,2017-09-18,29
0.33000000000000007,0.049999999999998934,0.28000000000000114,0.33000000000000007,0.009999999999999787,0.15000000000000036,0.0,0.15000000000000036,2.740000000000002,0.5100000000000016,0.4499999999999975,22.94851923704907,,18.613138686131432,16.423357664233475,6.25000000000043,2017-09-19,30
0.17999999999999972,0.08999999999999986,0.08999999999999986,0.17999999999999972,-0.1899999999999995,0.03999999999999915,0.0,0.03999999999999915,2.790000000000001,0.5100000000000016,0.40999999999999837,22.48687150977639,,18.27956989247317,14.695340501792051,10.869565217391655,2017-09-20,31
0.120000000000001,0.0600000000000005,0.0600000000000005,0.120000000000001,-0.019999999999999574,-0.03999999999999915,0.0,0.0,2.83,0.5100000000000016,0.4499999999999975,20.00900284101803,,18.02120141342762,15.901060070671289,6.250000000000437,2017-09-21,32
0.35999999999999943,0.049999999999998934,0.3100000000000005,0.35999999999999943,-0.030000000000001137,0.2699999999999996,0.0,0.2699999999999996,2.8000000000000007,0.5100000000000016,0.3999999999999986,17.27462784101808,,18.214285714285765,14.285714285714231,12.087912087912411,2017-09-22,33
0.2699999999999996,0.0,0.2699999999999996,0.2699999999999996,-0.1899999999999995,0.09999999999999964,0.0,0.09999999999999964,2.7799999999999994,0.25,0.6699999999999982,14.841346836308547,,8.992805755395686,24.100719424460372,45.65217391304337,2017-09-25,34
0.1800000000000015,0.15000000000000036,0.030000000000001137,0.1800000000000015,-0.049999999999998934,-0.03999999999999915,0.0,0.0,2.66,0.02000000000000135,0.7699999999999978,16.236274372540436,,0.751879699248171,28.94736842105255,94.93670886075914,2017-09-26,35
0.21000000000000085,0.23000000000000043,0.019999999999999574,0.23000000000000043,0.10999999999999943,-0.08000000000000007,0.10999999999999943,0.0,2.49,0.0,0.7699999999999978,20.513835770354994,,0.0,30.923694779116374,100.0,2017-09-27,36
0.16000000000000014,0.02999999999999936,0.13000000000000078,0.16000000000000014,0.019999999999999574,-0.07000000000000028,0.019999999999999574,0.0,2.460000000000001,0.10999999999999943,0.7299999999999986,26.385047891567126,,4.47154471544713,29.674796747967413,73.80952380952388,2017-09-28,37
0.2400000000000002,0.22999999999999865,0.010000000000001563,0.2400000000000002,0.09999999999999964,-0.019999999999999574,0.09999999999999964,0.0,2.4400000000000013,0.129999999999999,0.7299999999999986,30.75589506764687,,5.327868852458973,29.918032786885174,69.76744186046527,2017-09-29,38
0.3000000000000007,0.25,0.05000000000000071,0.3000000000000007,0.15000000000000036,-0.08999999999999986,0.15000000000000036,0.0,2.4200000000000017,0.22999999999999865,0.6099999999999994,35.11636018392595,,9.504132231404897,25.206611570247894,45.23809523809543,2017-10-09,39
0.5499999999999989,0.030000000000001137,0.5800000000000001,0.5800000000000001,-0.2400000000000002,0.48999999999999844,0.0,0.48999999999999844,2.5400000000000027,0.379999999999999,0.5599999999999987,36.59570192062063,,14.960629921259788,22.047244094488118,19.148936170212792,2017-10-10,40
0.15000000000000036,0.07000000000000028,0.08000000000000007,0.15000000000000036,-0.34999999999999964,-0.049999999999998934,0.0,0.0,2.950000000000003,0.379999999999999,1.0499999999999972,35.56297826751623,,12.881355932203345,35.593220338982924,46.85314685314685,2017-10-11,41
0.33999999999999986,0.33999999999999986,0.0,0.33999999999999986,0.22000000000000064,-0.030000000000001137,0.22000000000000064,0.0,2.770000000000003,0.379999999999999,0.8999999999999968,36.40796661250457,,13.718411552346518,32.49097472924172,40.624999999999964,2017-10-12,42
0.16999999999999993,0.120000000000001,0.049999999999998934,0.16999999999999993,0.09999999999999964,-0.2699999999999996,0.09999999999999964,0.0,2.9300000000000033,0.5999999999999996,0.8599999999999977,37.748398975518256,,20.47781569965867,29.351535836177362,17.808219178082084,2017-10-13,43
0.2400000000000002,0.019999999999999574,0.22000000000000064,0.2400000000000002,-0.08000000000000007,0.15000000000000036,0.0,0.15000000000000036,2.980000000000002,0.6999999999999993,0.8599999999999977,38.03420679179543,28.490316322979318,23.489932885905997,28.85906040268446,10.256410256410168,2017-10-16,44
0.17999999999999972,0.03999999999999915,0.14000000000000057,0.17999999999999972,-0.0600000000000005,0.0,0.0,0.0,2.860000000000003,0.6999999999999993,0.7399999999999984,37.650642268886656,29.502105544964607,24.475524475524423,25.87412587412579,2.7777777777777244,2017-10-17,45
0.3100000000000005,0.23000000000000043,0.08000000000000007,0.3100000000000005,0.20000000000000107,-0.07000000000000028,0.20000000000000107,0.0,2.770000000000003,0.6999999999999993,0.6399999999999988,37.64568195142635,30.388644916058368,25.27075812274363,23.104693140794154,4.477611940298553,2017-10-18,46
0.3000000000000007,0.14000000000000057,0.16000000000000014,0.3000000000000007,0.11999999999999922,-0.129999999999999,0.11999999999999922,0.0,2.900000000000002,0.9000000000000004,0.6399999999999988,37.534907697694976,31.306907565865682,31.03448275862068,22.06896551724132,16.883116883116998,2017-10-19,47
