date,kdj_k,kdj_d,kdj_j,ind
2017-08-08,50.0,50.0,50.0,0
2017-08-09,59.25925925925928,53.08641975308643,71.60493827160496,1
2017-08-10,52.83950617283952,53.00411522633746,52.51028806584364,2
2017-08-11,39.07249129471345,48.360240582462794,20.496992719214774,3
2017-08-14,35.57213705361849,44.09753940618136,18.52133234849275,4
2017-08-15,56.48311961766658,48.226066143343104,72.99722656631354,5
2017-08-16,61.94919838917885,52.80044355862168,80.2467080502932,6
2017-08-17,63.8983356492831,56.499740922175484,78.69552510349833,7
2017-08-18,71.4124497548893,61.47064386641342,91.29606153184106,8
2017-08-21,73.16385539214848,65.36838104165844,88.75480409312854,9
2017-08-22,74.33145915032127,68.35607374454605,86.28222996187168,10
2017-08-23,68.44319498910306,68.3851141593984,68.55935664851239,11
2017-08-24,62.8510188816243,66.5404157334737,55.47222517792551,12
2017-08-25,64.12290147663845,65.73457764786194,60.89954913419146,13
2017-08-28,75.61245074968386,69.02720201513591,88.78294821877975,14
2017-08-29,82.50706593188804,73.52048998738663,100.48021782089086,15
2017-08-30,85.53430563683501,77.52509520386943,101.55272650276618,16
2017-08-31,76.64903864885576,77.2330763521982,75.4809632421709,17
2017-09-01,70.10247436403472,74.85620902281038,60.59500504648341,18
2017-09-04,61.688253937393874,70.46689066100487,44.13098049017188,19
2017-09-05,57.636406051720556,66.1900624579101,40.52909323934148,20
2017-09-06,51.508382850679745,61.29616925549999,31.93281004103926,21
2017-09-07,56.45730196275848,59.683213491252815,50.00547890576979,22
2017-09-08,65.67558448607575,61.680670489527124,73.66541247917299,23
2017-09-11,66.35316743516158,63.23816947140528,72.58316336267417,24
2017-09-12,65.92219194472624,64.13284362917892,69.50088857582085,25
2017-09-13,65.63487495110267,64.63352073648684,67.63758338033432,26
2017-09-14,59.80596601678451,63.024335829919394,53.36922639051474,27
2017-09-15,50.98175512230084,59.01014226071321,34.924980845476085,28
2017-09-18,48.80265156301541,55.60764536148061,35.19266396608501,29
2017-09-19,37.884895280693435,49.70006200121822,14.25456183964387,30
2017-09-20,31.01791372622363,43.472679242886684,6.108382692897521,31
2017-09-21,24.898018433516164,37.281125639763175,0.13180402102213407,32
2017-09-22,22.265345622344107,32.27586563395682,2.2443055991186753,33
2017-09-25,16.964775869441535,27.172169045785058,-3.4500104832455136,34
2017-09-26,14.340153609930711,22.89483056716694,-2.769200304541748,35
2017-09-27,19.622995488381484,21.804218874238455,15.260548716667543,36
2017-09-28,20.000235985965034,21.202891244813983,17.594925468267135,37
2017-09-29,24.33977996548611,22.24852081837136,28.522298259715598,38
2017-10-09,28.49067092038698,24.329237519043232,36.813537723074475,39
2017-10-10,22.46044728025796,23.70630743944814,19.968726961877593,40
2017-10-11,17.106964853505307,21.506526577467195,8.307841405581534,41
2017-10-12,22.071309902336832,21.694787685757074,22.824354335496345,42
2017-10-13,25.914206601557886,23.10126065769068,31.540098489292305,43
2017-10-16,27.39518535341955,24.532568889600306,33.120418281058036,44
2017-10-17,29.374568013390807,26.146568597530475,35.83056684511146,45
2017-10-18,38.06489352707898,30.119343574046642,53.955993433143654,46
2017-10-19,48.97210130269684,36.403596150263375,74.10911160756378,47
2017-10-20,52.872786636254816,41.89332631226053,74.83170728424338,48
2017-10-23,53.22605251405749,45.67090171285952,68.33635411645344,49
2017-10-24,54.89331770979358,48.74504037850421,67.18987237237234,50
2017-10-25,58.53647340990459,52.008851388970996,71.59171745177176,51
2017-10-26,71.76767843846147,58.59512707213449,98.11278117111544,52
2017-10-27,79.3411819511003,65.51047869845642,107.00258845638805,53
2017-10-30,85.79172478657233,72.27089406116173,112.83338623739354,54
2017-10-31,88.13130236316152,77.55769682849498,109.2785134324946,55
2017-11-01,91.14591532308695,82.08710299335897,109.26353998254291,56
2017-11-02,90.33079853930842,84.83500150867545,101.32239260057435,57
2017-11-03,86.39755684164815,85.35585328633302,88.48096395227842,58
2017-11-06,90.61424424363847,87.1086502721015,97.62543218671237,59
2017-11-07,91.81690356983307,88.67806803801203,98.09457463347516,60
2017-11-08,88.98904682433316,88.7817276334524,89.40368520609465,61
2017-11-09,91.56197085956916,89.70847537549132,95.26896182772484,62
2017-11-10,92.70798057304611,90.70831044134292,96.70732083645248,63
2017-11-13,93.4085499091357,91.6083902639405,97.00886919952612,64
2017-11-14,88.9863145966342,90.73436504150507,85.49021370689246,65
2017-11-15,81.10036544885101,87.52303184395372,68.2550326586456,66
2017-11-16,79.97931905835807,85.00846091542184,69.92103534423055,67
2017-11-17,79.96188180532873,83.32626787872414,73.2331096585379,68
2017-11-20,80.78044867607996,82.47766147784274,77.38602307255437,69
2017-11-21,84.3601106603784,83.10514453868797,86.87004290375927,70
2017-11-22,86.75650569846823,84.32226492528139,91.62498724484192,71
2017-11-23,71.60578640767447,80.08343875274575,54.6504817175319,72
2017-11-24,59.44089464215337,73.20259071588163,31.917502494696862,73
2017-11-27,44.9931167533055,63.79943272835625,7.380484803203984,74
2017-11-28,36.662077835537005,54.75364776408317,0.47893797844467656,75
2017-11-29,30.108051890358002,46.53844913950811,-2.75274260794221,76
2017-11-30,23.405367926905353,38.82742206864052,-7.438740356564992,77
2017-12-01,18.649263897124715,32.101369344801924,-8.254946998229698,78
2017-12-04,18.862622631924076,27.688453773842642,1.2109603480869424,79
2017-12-05,20.02009021485293,25.13233258751274,9.79560546953332,80
2017-12-06,17.211461109418863,22.49204209481478,6.650299138627027,81
2017-12-07,12.09159135689654,19.02522518217537,-1.775676293661121,82
2017-12-08,11.257407936561151,16.43595276697063,0.9003182757421939,83
2017-12-11,16.789565717220366,16.55382375038721,17.261049650886676,84
2017-12-12,18.042358879973385,17.050002126915935,20.027072386088285,85
2017-12-13,27.24893940552259,20.449647886451487,40.8475224436648,86
2017-12-14,34.90872977110943,25.26934184800413,54.18750561732003,87
2017-12-15,37.884358660191666,29.474347452066645,54.704381076441706,88
2017-12-18,39.10707624530282,32.68525704981204,51.95071463628439,89
2017-12-19,42.35753332639672,35.90934914200693,55.253901695176296,90
2017-12-20,47.20387279231046,39.67419035877478,62.26323765938184,91
2017-12-21,61.89252895148741,47.08030322301232,91.51698040843758,92
2017-12-22,67.47033736714934,53.87698127105799,94.65704955933204,93
