date,kdj_k,kdj_d,kdj_j,ind
2017-08-09,50.0,50.0,50.0,0
2017-08-10,51.726370306430795,50.57545676881027,54.028197381671845,1
2017-08-11,37.6598206347629,46.270244724127814,20.438972456033085,2
2017-08-14,40.03052083734515,44.190336761866924,31.710888988301605,3
2017-08-15,47.27728742301353,45.21932031558246,51.39322163787567,4
2017-08-16,50.1476808330668,46.86210715474391,56.71882818971258,5
2017-08-17,61.02136775280148,51.58186068742977,79.9003818835449,6
2017-08-18,68.3887101312345,57.18414383536468,90.79784272297414,7
2017-08-21,78.69147077013724,64.35325281362219,107.36790668316735,8
2017-08-22,84.6260475539367,71.11085106039368,111.65644054102273,9
2017-08-23,85.77946951709777,76.00039054596172,105.33762745936986,10
2017-08-24,81.08122403020788,77.69400170737711,87.85566867586942,11
2017-08-25,87.28836710278577,80.89212350584666,100.08085429666403,12
2017-08-28,89.15774087167584,83.64732929445638,100.17856402611474,13
2017-08-29,90.8974488528638,86.06403581392553,100.56427493074034,14
2017-08-30,91.46432159643261,87.86413107476122,98.66470263977538,15
2017-08-31,91.30784221645817,89.0120347886602,95.89945707205408,16
2017-09-01,91.48049767368693,89.83485575033578,94.7717815203892,17
2017-09-04,93.8879808975185,91.18589746606335,99.2921477604288,18
2017-09-05,94.78538969569577,92.38572820927416,99.584712668539,19
2017-09-06,95.53897558955487,93.43681066936773,99.74330542992914,20
2017-09-07,92.55666104512667,93.14342746128737,91.38312821280525,21
2017-09-08,90.3937777063562,92.22687754297698,86.72757803311464,22
2017-09-11,90.59638632173261,91.68338046922885,88.42239802674013,23
2017-09-12,91.35114616270042,91.57263570038603,90.90816708732922,24
2017-09-13,92.62093101990595,91.92206747355934,94.01865811259921,25
2017-09-14,90.38804150282203,91.41072548331357,88.34267354183896,26
2017-09-15,83.4760208571389,88.76582394125535,72.89641468890602,27
2017-09-18,81.32650006908456,86.28604931719842,71.40740157285686,28
2017-09-19,78.29174078679716,83.62127980706467,67.63266274626216,29
2017-09-20,78.70577525420367,81.98277828944434,72.15176918372234,30
2017-09-21,76.42070266849835,80.12875308246234,69.00460184057039,31
2017-09-22,61.271879199872075,73.84312845493226,36.12938068975171,32
2017-09-25,44.733868908086464,64.14004193931699,5.921522845625418,33
2017-09-26,36.021766263927574,54.76728338085385,-1.4692679699249709,34
2017-09-27,31.16785320937543,46.90080665702771,-0.2980536859291334,35
2017-09-28,24.753275219981074,39.518296178012164,-4.776766696081111,36
2017-09-29,25.727567400493342,34.921386585505886,7.339929030468255,37
2017-10-09,35.10538784973808,34.982720340249955,35.35072286871433,38
2017-10-10,45.057152124998254,38.34086426849939,58.489727837995986,39
2017-10-11,53.96487723205813,43.54886858968564,74.79689451680309,40
2017-10-12,58.96657235950963,48.688103179626964,79.52351071927495,41
2017-10-13,64.20039549591473,53.85886728505622,84.88345191763176,42
2017-10-16,62.51149223168832,56.74307560060025,74.04832549386447,43
2017-10-17,58.622461023695266,57.369537408298584,61.128308254488616,44
2017-10-18,60.219537635752985,58.319537484116715,64.01953793902551,45
2017-10-19,56.29091602772002,57.64333033198449,53.5860874191911,46
2017-10-20,57.31585541034116,57.534172024770044,56.879222181483385,47
2017-10-23,58.880073088222716,57.982805712587606,60.67460783949292,48
2017-10-24,63.16726629241059,59.71095923919527,70.07988039884121,49
2017-10-25,69.74246784669582,63.054795441695454,83.11781265669653,50
2017-10-26,77.10497366490499,67.7381881827653,95.83854462918436,51
2017-10-27,83.12082990089712,72.86573542214258,103.63101885840621,52
2017-10-30,77.16153255163395,74.29766779863971,82.88926205762243,53
2017-10-31,73.87782496690822,74.15772018806254,73.31803452459957,54
2017-11-01,72.69747916619441,73.67097318077316,70.75049113703693,55
2017-11-02,66.20645576463133,71.18280070872588,56.25376587644223,56
2017-11-03,55.158340548629425,65.84131398869373,33.79239366850081,57
2017-11-06,55.21992615546458,62.30085137761735,41.058075711159034,58
2017-11-07,66.74276606729924,63.78148960751132,72.66531898687509,59
2017-11-08,70.54820159488727,66.03706026996997,79.57048424472188,60
2017-11-09,77.80224801991305,69.958789519951,93.48916501983715,61
2017-11-10,82.97028354267859,74.29595419419353,100.31894223964869,62
2017-11-13,88.21463565582641,78.93551468140448,106.77287760467024,63
2017-11-14,85.37493374178476,81.08198770153125,93.96082582229181,64
2017-11-15,74.74525302556815,78.96974280954355,66.29627345761733,65
2017-11-16,66.6018807623184,74.84712212713517,50.11139803268489,66
2017-11-17,55.89160582447971,68.52861669291667,30.617584087605792,67
2017-11-20,53.51463557273398,63.52395631952244,33.49599407915704,68
2017-11-21,57.25179638870283,61.433236342582575,48.88891648094335,69
2017-11-22,65.61192647430097,62.826133053155374,71.18351331659218,70
2017-11-23,48.09281764365359,57.91502791665478,28.448397097651224,71
2017-11-24,39.0172375210038,51.615764451437784,13.820183660135825,72
