h-l,h-c,l-c,tr,PDM,MDM,DPD,DMD,NTR,NPDM,NMDM,ADX,ADXR,PDI,MDI,DX,date,ind
0.15000000000000036,,,0.15000000000000036,,,,,0.0,0.0,0.0,0.0,0.0,,,,2017-08-07,0
0.15000000000000036,0.040000000000000924,0.10999999999999943,0.15000000000000036,-0.0600000000000005,0.0600000000000005,0.0,0.0600000000000005,0.0,0.0,0.0,0.0,0.0,,,,2017-08-08,1
0.20000000000000107,0.0600000000000005,0.14000000000000057,0.20000000000000107,-0.009999999999999787,0.0600000000000005,0.0,0.0600000000000005,0.0,0.0,0.0,0.0,0.0,,,,2017-08-09,2
0.3100000000000005,0.08000000000000007,0.23000000000000043,0.3100000000000005,-0.08000000000000007,0.1899999999999995,0.0,0.1899999999999995,0.0,0.0,0.0,0.0,0.0,,,,2017-08-10,3
0.15000000000000036,0.02000000000000135,0.129999999999999,0.15000000000000036,-0.16999999999999993,0.009999999999999787,0.0,0.009999999999999787,0.0,0.0,0.0,0.0,0.0,,,,2017-08-11,4
0.4299999999999997,0.379999999999999,0.05000000000000071,0.4299999999999997,0.28999999999999915,-0.009999999999999787,0.28999999999999915,0.0,0.0,0.0,0.0,0.0,0.0,,,,2017-08-14,5
0.120000000000001,0.030000000000001137,0.08999999999999986,0.120000000000001,-0.049999999999998934,-0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2017-08-15,6
0.16999999999999993,0.120000000000001,0.049999999999998934,0.16999999999999993,0.10999999999999943,-0.0600000000000005,0.10999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,,,,2017-08-16,7
0.2599999999999998,0.21000000000000085,0.049999999999998934,0.2599999999999998,0.16000000000000014,-0.07000000000000028,0.16000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,,,,2017-08-17,8
0.40000000000000036,0.3100000000000005,0.08999999999999986,0.40000000000000036,0.16999999999999993,-0.02999999999999936,0.16999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,,,,2017-08-18,9
0.16999999999999993,0.09999999999999964,0.07000000000000028,0.16999999999999993,-0.120000000000001,-0.10999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2017-08-21,10
0.25,0.009999999999999787,0.2400000000000002,0.25,-0.08000000000000007,0.16000000000000014,0.0,0.16000000000000014,0.0,0.0,0.0,0.0,0.0,,,,2017-08-22,11
0.23000000000000043,0.2400000000000002,0.009999999999999787,0.2400000000000002,0.010000000000001563,-0.030000000000001137,0.010000000000001563,0.0,2.610000000000003,0.7299999999999986,0.4800000000000004,0.0,0.0,27.969348659003746,18.390804597701145,20.661157024793255,2017-08-23,12
0.20999999999999908,0.019999999999999574,0.1899999999999995,0.20999999999999908,-0.11000000000000121,0.08999999999999986,0.0,0.08999999999999986,2.700000000000003,0.7400000000000002,0.41999999999999993,0.0,0.0,27.407407407407387,15.555555555555536,27.58620689655175,2017-08-24,13
0.28999999999999915,0.25,0.03999999999999915,0.28999999999999915,0.08000000000000007,0.0,0.08000000000000007,0.0,2.710000000000001,0.7400000000000002,0.4499999999999993,0.0,0.0,27.306273062730625,16.605166051660486,24.369747899159744,2017-08-25,14
0.4399999999999995,0.5899999999999999,0.15000000000000036,0.5899999999999999,0.5800000000000001,-0.4299999999999997,0.5800000000000001,0.0,2.6899999999999995,0.8200000000000003,0.2599999999999998,0.0,0.0,30.4832713754647,9.665427509293673,51.85185185185189,2017-08-28,15
0.2900000000000009,0.20000000000000107,0.08999999999999986,0.2900000000000009,-0.02999999999999936,-0.11999999999999922,0.0,0.0,3.129999999999999,1.4000000000000004,0.25,,0.0,44.72843450479236,7.987220447284347,69.69696969696972,2017-08-29,16
0.16999999999999993,0.08000000000000007,0.08999999999999986,0.16999999999999993,-0.07000000000000028,-0.05000000000000071,0.0,0.0,2.99,1.1100000000000012,0.25,,,37.12374581939803,8.361204013377927,63.23529411764708,2017-08-30,17
0.23999999999999844,0.05999999999999872,0.17999999999999972,0.23999999999999844,-0.040000000000000924,0.10999999999999943,0.0,0.10999999999999943,3.039999999999999,1.1100000000000012,0.25,,,36.51315789473689,8.223684210526319,63.235294117647086,2017-08-31,18
0.2599999999999998,0.21999999999999886,0.040000000000000924,0.2599999999999998,0.14000000000000057,-0.11999999999999922,0.14000000000000057,0.0,3.1099999999999977,1.0000000000000018,0.35999999999999943,,,32.15434083601295,11.57556270096462,47.05882352941192,2017-09-01,19
0.3100000000000005,0.28999999999999915,0.02000000000000135,0.3100000000000005,0.16000000000000014,-0.10999999999999943,0.16000000000000014,0.0,3.1099999999999977,0.9800000000000022,0.35999999999999943,,,31.5112540192927,11.57556270096462,46.26865671641807,2017-09-04,20
0.379999999999999,0.019999999999999574,0.35999999999999943,0.379999999999999,-0.0600000000000005,0.129999999999999,0.0,0.129999999999999,3.019999999999998,0.9700000000000024,0.35999999999999943,,,32.11920529801335,11.920529801324493,45.8646616541355,2017-09-05,21
0.1899999999999995,0.09999999999999964,0.08999999999999986,0.1899999999999995,-0.25,0.0600000000000005,0.0,0.0600000000000005,3.229999999999997,0.9700000000000024,0.48999999999999844,,,30.030959752322083,15.170278637770865,32.87671232876737,2017-09-06,22
0.16999999999999993,0.05000000000000071,0.11999999999999922,0.16999999999999993,-0.02999999999999936,0.009999999999999787,0.0,0.009999999999999787,3.1699999999999964,0.9700000000000024,0.3899999999999988,,,30.59936908517361,12.30283911671922,42.64705882352963,2017-09-07,23
0.5500000000000007,0.6799999999999997,0.129999999999999,0.6799999999999997,0.6600000000000001,-0.27999999999999936,0.6600000000000001,0.0,3.099999999999996,0.9600000000000009,0.3999999999999986,,,30.96774193548394,12.903225806451582,41.17647058823548,2017-09-08,24
0.23999999999999844,0.05000000000000071,0.28999999999999915,0.28999999999999915,-0.5400000000000009,0.22999999999999865,0.0,0.22999999999999865,3.5699999999999967,1.620000000000001,0.3099999999999987,,,45.378151260504275,8.683473389355715,67.8756476683939,2017-09-11,25
0.33000000000000007,0.27999999999999936,0.05000000000000071,0.33000000000000007,0.16000000000000014,-0.06999999999999851,0.16000000000000014,0.0,3.5699999999999967,1.540000000000001,0.5399999999999974,,,43.137254901960844,15.126050420168008,48.076923076923286,2017-09-12,26
0.16999999999999993,0.07000000000000028,0.09999999999999964,0.16999999999999993,-0.1899999999999995,0.02999999999999936,0.0,0.02999999999999936,3.309999999999997,1.120000000000001,0.5399999999999974,,,33.836858006042355,16.31419939577033,34.93975903614482,2017-09-13,27
0.15000000000000036,0.120000000000001,0.02999999999999936,0.15000000000000036,-0.019999999999999574,0.0,0.0,0.0,3.189999999999996,1.120000000000001,0.5699999999999967,45.46382718916128,,35.109717868338635,17.868338557993653,32.544378698225145,2017-09-14,28
0.1999999999999993,0.019999999999999574,0.17999999999999972,0.1999999999999993,-0.040000000000000924,0.08999999999999986,0.0,0.08999999999999986,3.1699999999999964,1.120000000000001,0.5699999999999967,46.20652854375078,,35.331230283911744,17.981072555204968,32.54437869822514,2017-09-15,29
0.16999999999999993,0.10000000000000142,0.06999999999999851,0.16999999999999993,-0.05999999999999872,0.02999999999999936,0.0,0.02999999999999936,3.1299999999999972,1.120000000000001,0.5499999999999972,46.51641428135537,,35.78274760383393,17.571884984025484,34.13173652694638,2017-09-18,30
0.21999999999999886,0.03999999999999915,0.17999999999999972,0.21999999999999886,-0.030000000000001137,0.08000000000000007,0.0,0.08000000000000007,3.0399999999999974,0.9800000000000004,0.5799999999999965,47.12653857059203,,32.2368421052632,19.078947368420955,25.641025641025937,2017-09-19,31
0.23000000000000043,0.14000000000000057,0.08999999999999986,0.23000000000000043,-0.03999999999999915,0.05000000000000071,0.0,0.05000000000000071,2.9499999999999957,0.8200000000000003,0.6599999999999966,45.48836193241541,,27.796610169491576,22.37288135593212,10.810810810811086,2017-09-20,32
0.2699999999999996,0.07000000000000028,0.1999999999999993,0.2699999999999996,0.0,0.03999999999999915,0.0,0.03999999999999915,2.799999999999997,0.8200000000000003,0.5799999999999983,41.80797700203049,,29.285714285714327,20.714285714285673,17.14285714285731,2017-09-21,33
0.22000000000000064,0.16000000000000014,0.0600000000000005,0.22000000000000064,-0.09999999999999964,0.05000000000000071,0.0,0.05000000000000071,2.8799999999999972,0.8200000000000003,0.559999999999997,38.92719969110613,,28.47222222222226,19.444444444444358,18.840579710145207,2017-09-22,34
