h-l,h-c,l-c,tr,PDM,MDM,DPD,DMD,NTR,NPDM,NMDM,ADX,ADXR,PDI,MDI,DX,date,ind
0.1299999999999999,,,0.1299999999999999,,,,,0.0,0.0,0.0,0.0,0.0,,,,2017-08-09,0
0.20999999999999996,0.0699999999999994,0.14000000000000057,0.20999999999999996,0.009999999999999787,0.07000000000000028,0.0,0.07000000000000028,0.0,0.0,0.0,0.0,0.0,,,,2017-08-10,1
0.25,0.16000000000000014,0.08999999999999986,0.25,0.020000000000000462,0.019999999999999574,0.020000000000000462,0.0,0.0,0.0,0.0,0.0,0.0,,,,2017-08-11,2
0.15999999999999925,0.1299999999999999,0.02999999999999936,0.15999999999999925,-0.10000000000000053,0.009999999999999787,0.0,0.009999999999999787,0.0,0.0,0.0,0.0,0.0,,,,2017-08-14,3
0.11000000000000032,0.040000000000000036,0.07000000000000028,0.11000000000000032,0.010000000000000675,-0.05999999999999961,0.010000000000000675,0.0,0.0,0.0,0.0,0.0,0.0,,,,2017-08-15,4
0.20000000000000018,0.17999999999999972,0.020000000000000462,0.20000000000000018,0.09999999999999964,-0.009999999999999787,0.09999999999999964,0.0,0.0,0.0,0.0,0.0,0.0,,,,2017-08-16,5
0.10000000000000053,0.0600000000000005,0.040000000000000036,0.10000000000000053,-0.009999999999999787,-0.08999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2017-08-17,6
0.1899999999999995,0.10999999999999943,0.08000000000000007,0.1899999999999995,0.09999999999999964,-0.010000000000000675,0.09999999999999964,0.0,0.0,0.0,0.0,0.0,0.0,,,,2017-08-18,7
0.15999999999999925,0.05999999999999961,0.09999999999999964,0.15999999999999925,-0.03000000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2017-08-21,8
0.15999999999999925,0.0,0.15999999999999925,0.15999999999999925,-0.1299999999999999,0.1299999999999999,0.0,0.1299999999999999,0.0,0.0,0.0,0.0,0.0,,,,2017-08-22,9
0.09999999999999964,0.03000000000000025,0.0699999999999994,0.09999999999999964,-0.08999999999999986,0.03000000000000025,0.0,0.03000000000000025,0.0,0.0,0.0,0.0,0.0,,,,2017-08-23,10
0.1299999999999999,0.0,0.1299999999999999,0.1299999999999999,-0.05999999999999961,0.08999999999999986,0.0,0.08999999999999986,0.0,0.0,0.0,0.0,0.0,,,,2017-08-24,11
0.1299999999999999,0.1200000000000001,0.009999999999999787,0.1299999999999999,0.009999999999999787,-0.009999999999999787,0.009999999999999787,0.0,1.7699999999999978,0.23000000000000043,0.33000000000000007,0.0,0.0,12.994350282485916,18.644067796610198,17.85714285714278,2017-08-25,12
0.20000000000000018,0.20000000000000018,0.0,0.20000000000000018,0.16000000000000014,-0.08999999999999986,0.16000000000000014,0.0,1.6899999999999977,0.2400000000000002,0.2599999999999998,0.0,0.0,14.201183431952694,15.384615384615394,3.9999999999999187,2017-08-28,13
0.20000000000000018,0.08999999999999986,0.11000000000000032,0.20000000000000018,0.08000000000000007,-0.08000000000000007,0.08000000000000007,0.0,1.639999999999998,0.3799999999999999,0.2599999999999998,0.0,0.0,23.170731707317096,15.853658536585375,18.750000000000018,2017-08-29,14
0.16000000000000014,0.16000000000000014,0.0,0.16000000000000014,-0.020000000000000462,-0.019999999999999574,0.0,0.0,1.6799999999999988,0.45999999999999996,0.25,0.0,0.0,27.3809523809524,14.880952380952392,29.577464788732392,2017-08-30,15
0.22999999999999954,0.1999999999999993,0.03000000000000025,0.22999999999999954,0.1299999999999999,-0.0600000000000005,0.1299999999999999,0.0,1.7299999999999986,0.4499999999999993,0.25,,0.0,26.0115606936416,14.450867052023133,28.5714285714285,2017-08-31,16
0.1299999999999999,0.04999999999999982,0.08000000000000007,0.1299999999999999,0.03000000000000025,-0.1299999999999999,0.03000000000000025,0.0,1.759999999999998,0.47999999999999954,0.25,,,27.272727272727277,14.20454545454547,31.506849315068454,2017-09-01,17
0.1299999999999999,0.040000000000000036,0.08999999999999986,0.1299999999999999,-0.040000000000000036,0.040000000000000036,0.0,0.040000000000000036,1.7899999999999974,0.5099999999999998,0.25,,,28.491620111731876,13.966480446927395,34.210526315789465,2017-09-04,18
0.1299999999999999,0.04999999999999982,0.08000000000000007,0.1299999999999999,-0.009999999999999787,0.009999999999999787,0.0,0.009999999999999787,1.7299999999999978,0.41000000000000014,0.29000000000000004,,,23.699421965317956,16.763005780346845,17.142857142857153,2017-09-05,19
0.13999999999999968,0.019999999999999574,0.1200000000000001,0.13999999999999968,0.009999999999999787,0.0,0.009999999999999787,0.0,1.6999999999999984,0.41000000000000014,0.2999999999999998,,,24.11764705882356,17.64705882352942,15.492957746478913,2017-09-06,20
0.3199999999999994,0.29000000000000004,0.02999999999999936,0.3199999999999994,0.20999999999999996,-0.03000000000000025,0.20999999999999996,0.0,1.6799999999999988,0.41999999999999993,0.16999999999999993,,,25.00000000000001,10.119047619047622,42.37288135593221,2017-09-07,21
0.21999999999999975,0.17999999999999972,0.040000000000000036,0.21999999999999975,-0.009999999999999787,-0.08999999999999986,0.0,0.0,1.8999999999999986,0.6299999999999999,0.13999999999999968,,,33.157894736842124,7.368421052631567,63.636363636363704,2017-09-08,22
0.4299999999999988,0.41999999999999904,0.009999999999999787,0.4299999999999988,0.3299999999999992,-0.1200000000000001,0.3299999999999992,0.0,1.9899999999999984,0.6299999999999999,0.04999999999999982,,,31.658291457286452,2.512562814070345,85.29411764705887,2017-09-11,23
0.1900000000000004,0.05000000000000071,0.13999999999999968,0.1900000000000004,-0.03999999999999915,-0.1999999999999993,0.0,0.0,2.2899999999999974,0.9499999999999993,0.04999999999999982,,,41.484716157205256,2.183406113537113,90.00000000000003,2017-09-12,24
0.1299999999999999,0.019999999999999574,0.14999999999999947,0.14999999999999947,-0.08000000000000007,0.019999999999999574,0.0,0.019999999999999574,2.2799999999999976,0.7899999999999991,0.04999999999999982,,,34.64912280701754,2.1929824561403457,88.0952380952381,2017-09-13,25
0.3100000000000005,0.11000000000000032,0.20000000000000018,0.3100000000000005,0.05000000000000071,0.1299999999999999,0.0,0.1299999999999999,2.229999999999997,0.7099999999999991,0.0699999999999994,,,31.838565022421527,3.1390134529147753,82.05128205128219,2017-09-14,26
0.17999999999999972,0.08000000000000007,0.09999999999999964,0.17999999999999972,-0.16000000000000103,0.03000000000000025,0.0,0.03000000000000025,2.3799999999999972,0.7099999999999991,0.1999999999999993,,,29.831932773109237,8.403361344537794,56.043956043956136,2017-09-15,27
