date,kdj_k,kdj_d,kdj_j,ind
2017-08-09,50.0,50.0,50.0,0
2017-08-10,61.51202749140898,53.83734249713633,76.86139747995426,1
2017-08-11,44.947412266999905,50.874032420424186,33.09417196015136,2
2017-08-14,44.925571432593124,48.89121209114717,36.99429011548503,3
2017-08-15,43.33620772671567,47.03954396967,35.92953524080703,4
2017-08-16,54.087655544844594,49.3889144947282,63.48513764507737,5
2017-08-17,60.99282023199612,53.256883073817505,76.46469454835335,6
2017-08-18,64.56431917905431,57.02602844222977,79.64090065270338,7
2017-08-21,71.9859688835972,62.012675256018916,91.93255613875375,8
2017-08-22,76.13879407054628,66.72138152752804,94.97361915658277,9
2017-08-23,68.37236477131069,67.27170927545559,70.57367576302087,10
2017-08-24,59.491041534783264,64.67815336189815,49.11681788055347,11
2017-08-25,59.742998883271156,63.03310186902249,53.16279291176849,12
2017-08-28,60.98092929666636,62.349044344903774,58.24469920019152,13
2017-08-29,58.184817061975096,60.96096858392755,52.6325140180702,14
2017-08-30,65.29193565448544,62.404624274113516,71.06655841522931,15
2017-08-31,75.11044868548188,66.63989907790298,92.05154790063969,16
2017-09-01,77.7504001337556,70.34339942985386,92.5644015415591,17
2017-09-04,70.89083914640948,70.5258793353724,71.62075876848365,18
2017-09-05,67.59725976764,69.54967281279494,63.692433677330115,19
2017-09-06,69.17258395283746,69.42397652614244,68.6697988062275,20
2017-09-07,72.02237031808372,70.29010779012286,75.48689537400543,21
2017-09-08,78.59595330074083,73.05872296032885,89.67041398156479,22
2017-09-11,83.26149973135809,76.45964855067193,96.86520209273041,23
2017-09-12,83.7947035246091,78.90466687531766,93.574776823192,24
2017-09-13,81.62071144064848,79.81001506376127,85.2421041944229,25
2017-09-14,79.12971671800807,79.5832489485102,78.2226522570038,26
2017-09-15,77.45413251819363,78.87354347173802,74.61531061110486,27
2017-09-18,70.92296030656452,76.22334908334685,60.32218275299988,28
2017-09-19,65.20960511665704,72.55210109445025,50.52461316107065,29
2017-09-20,62.22307007777137,69.10909075555729,48.45102872219954,30
2017-09-21,70.29747371575942,69.505218408958,71.88198432936227,31
2017-09-22,65.86074775243006,68.29039485678202,61.00145354372614,32
2017-09-25,55.219929838583134,63.93357318404905,37.79264314765129,33
2017-09-26,57.474959467919334,61.780701945339146,48.863474513079694,34
2017-09-27,67.2716892658283,63.61103105216887,74.59300569314718,35
2017-09-28,68.08188507972909,65.10131572802227,74.04302378314273,36
2017-09-29,71.59924854702311,67.26729333435588,80.26315897235756,37
2017-10-09,71.35856335883412,68.63105000918196,76.81359005813843,38
2017-10-10,69.71565561992138,68.99258521276177,71.16179643424059,39
2017-10-11,61.099418368928866,66.36152959815081,50.57519591048498,40
2017-10-12,52.94492714610619,61.8893287808026,35.05612387671337,41
2017-10-13,48.19984390385574,57.32616715515364,29.947197401259928,42
2017-10-16,36.12708487599598,50.25980639543442,7.861641837119109,43
2017-10-17,29.921896829773036,43.48050320688063,2.8046840755578586,44
2017-10-18,27.782032602337168,38.2476796720328,6.850738462945898,45
2017-10-19,37.64577903135841,38.047046125141335,36.84324484379255,46
2017-10-20,48.740596873618784,41.611563041300485,62.99866453825538,47
2017-10-23,58.790598223912255,47.33790810217107,81.69597846739464,48
2017-10-24,56.55377323812948,50.40986314749054,68.84159341940736,49
2017-10-25,63.69121605705807,54.83698078401305,81.39968660314813,50
2017-10-26,74.5903250260005,61.42142886467553,100.92811734865043,51
2017-10-27,82.70851680123361,68.51712484352822,111.09130071664441,52
2017-10-30,80.30480526714004,72.44635165139883,96.02171249862246,53
2017-10-31,84.31834907897658,76.40368412725807,100.1476789824136,54
2017-11-01,84.9986246067891,79.26866428710174,96.4585452461638,55
2017-11-02,74.39555019582471,77.64429292334273,67.89806474078867,56
2017-11-03,59.80311786035026,71.69723456901191,36.01488444302697,57
2017-11-06,50.172965063589736,64.52247806720452,21.473939056360166,58
2017-11-07,46.36980791612557,58.47158801684487,22.166247714686975,59
2017-11-08,44.03064067159434,53.657938901761355,24.776044211260313,60
2017-11-09,40.27950464138347,49.198460814968726,22.441592294212953,61
2017-11-10,36.86281663694455,45.086579422294,20.415291066245643,62
