date,avg,DIFF,DEA,MACD,ind
2017-09-25,6.590000000000002,-0.058647793971147166,0.01875226502772777,-0.07740005899887493,33
2017-09-26,6.523333333333335,-0.07379580469278135,0.00024265108362594295,-0.0740384557764073,34
2017-09-27,6.4700000000000015,-0.08641836802519798,-0.017089552738138843,-0.06932881528705914,35
2017-09-28,6.428888888888889,-0.0961207368124164,-0.03289578955299435,-0.06322494725942204,36
2017-09-29,6.402222222222223,-0.09385198601251687,-0.04508702884489886,-0.048764957167618014,37
2017-10-09,6.376666666666667,-0.09020721560219691,-0.05411106619635847,-0.03609614940583844,38
2017-10-10,6.351111111111111,-0.08712134459009757,-0.06071312187510629,-0.026408222714991283,39
2017-10-11,6.325555555555556,-0.09886749870209854,-0.06834399724050474,-0.0305235014615938,40
2017-10-12,6.3100000000000005,-0.10774135165364296,-0.07622346812313238,-0.031517883530510576,41
2017-10-13,6.333333333333334,-0.09192751733757465,-0.07936427796602083,-0.01256323937155382,42
2017-10-16,6.326666666666667,-0.09524229082398783,-0.08253988053761423,-0.012702410286373603,43
2017-10-17,6.321111111111112,-0.09755167414440802,-0.08554223925897299,-0.01200943488543503,44
2017-10-18,6.318888888888889,-0.09665387846502949,-0.0877645671001843,-0.008889311364845193,45
2017-10-19,6.283333333333334,-0.11000570374796581,-0.09221279442974059,-0.01779290931822522,46
2017-10-20,6.248888888888889,-0.11761746767336678,-0.09729372907846583,-0.020323738594900956,47
2017-10-23,6.232222222222223,-0.11027491841066528,-0.09988996694490572,-0.01038495146575956,48
2017-10-24,6.227777777777778,-0.10964728102922461,-0.10184142976176949,-0.007805851267455116,49
2017-10-25,6.225555555555555,-0.10710827987819016,-0.10289479978505363,-0.004213480093136532,50
2017-10-26,6.191111111111111,-0.10549386837948038,-0.10341461350393898,-0.002079254875541406,51
2017-10-27,6.174444444444444,-0.10701541072801835,-0.10413477294875485,-0.0028806377792634924,52
2017-10-30,6.136666666666667,-0.12294236942584202,-0.10789629224417228,-0.01504607718166974,53
2017-10-31,6.094444444444445,-0.13561514482241765,-0.11344006275982135,-0.022175082062596302,54
2017-11-01,6.066666666666667,-0.14878481050551873,-0.12050901230896083,-0.0282757981965579,55
2017-11-02,6.030000000000001,-0.1621936960349517,-0.128845949054159,-0.03334774698079271,56
2017-11-03,5.961111111111112,-0.18201896309037657,-0.1394805518614025,-0.04253841122897406,57
2017-11-06,5.9077777777777785,-0.19069096476524905,-0.14972263444217182,-0.04096833032307723,58
2017-11-07,5.856666666666667,-0.19291898927102924,-0.15836190540794332,-0.034557083863085925,59
