date,kdj_k,kdj_d,kdj_j,ind
2017-08-09,50.0,50.0,50.0,0
2017-08-10,49.54954954954956,49.84984984984986,48.94894894894895,1
2017-08-11,37.5784875784875,45.759395759395744,21.216671216671003,2
2017-08-14,36.16343616343611,42.56074256074253,23.36882336882327,3
2017-08-15,56.87731902421166,47.33293471523224,75.96608764217049,4
2017-08-16,62.21199799354223,52.2926224746689,82.05074903128886,5
2017-08-17,64.07353538552535,56.219593444954384,79.78141926666726,6
2017-08-18,71.52924957905078,61.322812156319856,91.94212442451266,7
2017-08-21,73.24172194158947,65.29578208474307,89.13360165528229,8
2017-08-22,74.38337018328194,68.32497811758935,86.5001543146671,9
2017-08-23,68.47780234441018,68.37591952652963,68.68156798017128,10
2017-08-24,62.87409045182905,66.54197650162943,55.53831835222829,11
2017-08-25,64.13828252344162,65.74074517556683,60.93335721919121,12
2017-08-28,75.62270478088598,69.03473171067321,88.79865092131152,13
2017-08-29,82.51390195268945,73.52778845801195,100.48612894204445,14
2017-08-30,85.53886298403596,77.53147996668662,101.55362901873463,15
2017-08-31,76.65207688032305,77.23834560456544,75.47953943183828,16
2017-09-01,70.10449985167958,74.86039702027016,60.59270551449842,17
2017-09-04,61.68960426249044,70.47013276767692,44.1285472521175,18
2017-09-05,57.6373062684516,66.19252393460181,40.5268709361512,19
2017-09-06,51.50898299516711,61.29801028812358,31.930928409254165,20
2017-09-07,56.45770205908339,59.68457421177685,50.00395775369648,21
2017-09-08,65.67585121695902,61.68166654683757,73.66422055720192,22
2017-09-11,66.35334525575043,63.23889278314186,72.58225020096758,23
2017-09-12,65.92231049178547,64.13336535268974,69.50020076997691,24
2017-09-13,65.6349539824755,64.63389489595166,67.63707215552316,25
2017-09-14,59.806018704366394,63.024602832089904,53.36885044891936,26
2017-09-15,50.98179024735543,59.01033197051174,34.92470680104279,27
2017-09-18,48.80267497971847,55.607779640247315,35.19246565866078,28
2017-09-19,37.8849108918288,49.70015672410781,14.254419227270773,29
2017-09-20,31.017924133647206,43.47274586062095,6.108280679699732,30
2017-09-21,24.89802537179855,37.281172364346816,0.13173138670201467,31
2017-09-22,22.265350247865697,32.275898325519776,2.24425409255754,32
2017-09-25,16.964778953122597,27.17219186805405,-3.450046876740309,33
2017-09-26,14.340155665718084,22.894846467275393,-2.769225937396534,34
2017-09-27,19.622996858906397,21.804229931152392,15.260530714414408,35
2017-09-28,20.000236899648307,21.20289892065103,17.59491285764286,36
2017-09-29,24.33978057460829,22.248526138636784,28.522289446551312,37
2017-10-09,28.490671326468433,24.329241201247335,36.813531576910634,38
2017-10-10,22.46044755097893,23.7063099844912,19.968722683954397,39
2017-10-11,17.106965033985954,21.506528334322784,8.307838433312291,40
2017-10-12,22.071310022657265,21.694788897100945,22.82435227376991,41
2017-10-13,25.914206681771507,23.10126149199113,31.54009706133226,42
