date,avg,DIFF,DEA,MACD,ind
2017-09-25,3834.990000000001,28.816338165070647,41.39348368956588,-12.577145524495236,33
2017-09-26,3832.5644444444456,25.63354267807972,38.24149548726865,-12.60795280918893,34
2017-09-27,3831.591111111112,22.881283619291025,35.16945311367313,-12.288169494382103,35
2017-09-28,3830.6177777777784,20.571094514891684,32.24978139391684,-11.678686879025157,36
2017-09-29,3829.8800000000006,19.640307102443785,29.72788653562223,-10.087579433178444,37
2017-10-09,3835.4455555555564,22.33361830804779,28.24903289010734,-5.915414582059551,38
2017-10-10,3840.7144444444452,24.799504656506542,27.55912724338718,-2.7596225868806386,39
2017-10-11,3847.9222222222234,27.472327241122002,27.541767242934146,-0.06944000181214349,40
2017-10-12,3856.280000000001,30.071805593842328,28.04777491311578,2.024030680726547,41
2017-10-13,3867.747777777779,32.40790053578712,28.91980003765005,3.4881004981370722,42
2017-10-16,3878.0444444444456,33.26657434459503,29.789154899039044,3.4774194455559844,43
2017-10-17,3888.2522222222233,33.52990482905034,30.5373048850413,2.9925999440090365,44
2017-10-18,3901.765555555557,35.83422466924685,31.59668884188241,4.2375358273644395,45
2017-10-19,3912.293333333335,36.20137867886842,32.51762680927961,3.6837518695888107,46
2017-10-20,3917.253333333335,35.72548647924032,33.15919874327175,2.566287735968565,47
2017-10-23,3921.802222222224,35.26060812934065,33.57948062048553,1.6811275088551199,48
2017-10-24,3928.103333333335,36.776038389341466,34.21879217425672,2.5572462150847457,49
2017-10-25,3935.214444444446,38.944241147013145,35.163881968808006,3.7803591782051384,50
2017-10-26,3943.278888888891,41.52577617200359,36.43626080944712,5.089515362556469,51
2017-10-27,3955.336666666668,45.339847474523594,38.216978142462416,7.122869332061178,52
2017-10-30,3966.075555555557,46.83417858077655,39.940418230125246,6.893760350651306,53
2017-10-31,3973.026666666668,47.23191174287513,41.39871693267522,5.833194810199906,54
2017-11-01,3980.290000000002,46.19957263348897,42.35888807283797,3.840684560650999,55
2017-11-02,3988.0988888888905,44.90495284541157,42.868101027352694,2.036851818058878,56
2017-11-03,3994.9766666666683,43.0255219248902,42.899585206860195,0.1259367180300046,57
2017-11-06,4001.8088888888906,43.31148890254599,42.98196594599735,0.3295229565486366,58
2017-11-07,4010.3977777777795,45.70315546449774,43.52620384969743,2.176951614800309,59
2017-11-08,4016.4455555555573,46.558356839651424,44.13263444768823,2.425722391963191,60
2017-11-09,4022.4377777777795,48.92265014679833,45.09063758751025,3.8320125592880814,61
2017-11-10,4033.792222222224,53.09008621197836,46.69052731240387,6.399558899574487,62
2017-11-13,4047.2755555555577,57.0392730298604,48.76027645589518,8.278996573965216,63
2017-11-14,4058.6900000000023,57.192290929569936,50.446679350630134,6.745611578939801,64
2017-11-15,4067.194444444447,54.611865740686426,51.279716628641395,3.3321491120450304,65
2017-11-16,4079.6733333333354,54.46786462984437,51.91734622888199,2.550518400962382,66
2017-11-17,4090.780000000002,54.99791658425738,52.53346029995707,2.4644562843003115,67
2017-11-20,4100.733333333335,56.619604963535494,53.35068923267276,3.2689157308627372,68
2017-11-21,4119.58777777778,63.13768440640479,55.308088267419166,7.829596138985622,69
2017-11-22,4136.440000000001,68.31227446100229,57.90892550613579,10.403348954866502,70
2017-11-23,4135.383333333335,61.602881774877005,58.647716759884034,2.9551650149929714,71
2017-11-24,4132.731111111113,55.78779768432469,58.07573294477216,-2.287935260447476,72
2017-11-27,4127.242222222224,46.26842641469739,55.71427163875721,-9.445845224059823,73
2017-11-28,4125.25888888889,38.75121614459431,52.32166053992463,-13.57044439533032,74
2017-11-29,4119.563333333335,32.25492643275129,48.30831371848996,-16.053387285738673,75
2017-11-30,4106.813333333335,22.99652365073507,43.245955704938986,-20.249432054203915,76
2017-12-01,4090.6255555555567,14.845734876782444,37.56591153930768,-22.720176662525233,77
2017-12-04,4068.532222222223,9.943484585203805,32.041426148486906,-22.0979415632831,78
2017-12-05,4047.710000000001,7.6893171535089095,27.171004349491305,-19.481687195982396,79
2017-12-06,4038.0900000000006,3.893153870516926,22.51543425369643,-18.622280383179504,80
2017-12-07,4023.296666666667,-2.6960128483005974,17.473144833297024,-20.16915768159762,81
2017-12-08,4018.1222222222227,-5.249507994401483,12.928614267757322,-18.178122262158805,82
2017-12-11,4019.6422222222227,-1.9157562371374297,9.95974016677837,-11.8754964039158,83
2017-12-12,4015.4500000000003,-3.5482213135014717,7.258147870722402,-10.806369184223874,84
2017-12-13,4020.3377777777787,-2.068947839843986,5.392728728609124,-7.46167656845311,85
2017-12-14,4023.450000000001,-2.7961387326777185,3.7549552363517553,-6.551093969029473,86
2017-12-15,4019.227777777779,-6.946887851192059,1.6145866188429925,-8.561474470035051,87
2017-12-18,4013.1300000000015,-9.766342142322628,-0.6615991333901317,-9.104743008932497,88
2017-12-19,4015.2977777777796,-7.872224083893798,-2.1037241234908652,-5.768499960402933,89
2017-12-20,4021.9011111111126,-6.684613364795496,-3.0199019717517914,-3.6647113930437043,90
2017-12-21,4029.064444444446,-2.6976862958176753,-2.955458836564968,0.25777254074729283,91
2017-12-22,4027.4088888888905,-0.6002626799995596,-2.4844196052518863,1.8841569252523267,92
2017-12-25,4030.244444444446,0.00803516920268521,-1.985928650360972,1.9939638195636573,93
2017-12-26,4030.6366666666677,1.448176957960186,-1.2991075286967404,2.7472844866569264,94
2017-12-27,4026.754444444445,-2.4185857654688334,-1.523003176051159,-0.8955825894176743,95
2017-12-28,4030.981111111112,-3.2116495998880055,-1.8607324608185283,-1.3509171390694772,96
2017-12-29,4036.043333333334,-2.8431195601892796,-2.0572098806926786,-0.785909679496601,97
2018-01-02,4041.8288888888897,1.9891261354173366,-1.2479426774706757,3.2370688128880123,98
