date,kdj_k,kdj_d,kdj_j,ind
2017-08-09,50.0,50.0,50.0,0
2017-08-10,44.44444444444449,48.14814814814817,37.03703703703715,1
2017-08-11,32.29629629629627,42.8641975308642,11.160493827160394,2
2017-08-14,38.19753086419752,41.308641975308646,31.97530864197526,3
2017-08-15,37.003482114593204,39.8735886884035,31.263268966972618,4
2017-08-16,49.360346101086776,43.03584115929793,62.00935598466447,5
2017-08-17,63.77109493158876,49.947592416728206,91.41809996130986,6
2017-08-18,67.51406328772583,55.80308270706075,90.93602444905599,7
2017-08-21,63.527894043669036,58.378019819263514,73.82764249248007,8
2017-08-22,49.75933676985336,55.505125469460125,38.26775937063985,9
2017-08-23,37.80252080953186,49.60425724948404,14.199047929627497,10
2017-08-24,26.716832054839394,41.975115517935826,-3.799734871353465,11
2017-08-25,25.386978945650487,36.44573666050738,3.2694635159367067,12
2017-08-28,38.89434960013065,37.261940973715134,42.15916685296169,13
2017-08-29,41.08108155160221,38.534987833010824,46.17326898878498,14
2017-08-30,49.35708467076513,42.142353445595596,63.78654712110422,15
2017-08-31,64.87751222948971,49.72073970689363,95.19105727468188,16
2017-09-01,71.456803024788,56.96609414619175,100.4382207819805,17
2017-09-04,74.56094560626894,62.831044632884144,98.02074755303855,18
2017-09-05,79.19447655802547,68.28552194126459,101.01238579154722,19
2017-09-06,78.43734334637594,71.66946240963503,91.97310521985776,20
2017-09-07,76.44615160289798,73.26169214072269,82.81507052724857,21
2017-09-08,79.46651652753587,75.32996693632708,87.73961570995345,22
2017-09-11,83.34071398865427,78.00021595376947,94.02171005842388,23
2017-09-12,85.59347929276622,80.53130373343505,95.71783041142854,24
2017-09-13,84.45505880243823,81.83922208976945,89.68673222777579,25
2017-09-14,79.40568276598192,81.02804231517361,76.16096366759857,26
2017-09-15,77.35956408821238,79.80521623951986,72.46825978559741,27
2017-09-18,74.3453199531977,77.98525081074581,67.06545823810148,28
2017-09-19,69.36552683348495,75.11200948499219,57.87256153047048,29
