date,avg,DIFF,DEA,MACD,ind
2017-09-22,13.3,0.009329961639311435,0.10093611495175006,-0.09160615331243863,33
2017-09-25,13.217777777777778,-0.02856311394628186,0.07503626917214368,-0.10359938311842554,34
2017-09-26,13.138888888888891,-0.05553275306381167,0.04892246472495261,-0.10445521778876428,35
2017-09-27,13.09888888888889,-0.058480102764853825,0.02744195122699132,-0.08592205399184515,36
2017-09-28,13.061111111111112,-0.06810004794071389,0.008333551393450277,-0.07643359933416417,37
2017-09-29,13.027777777777779,-0.06449060273159368,-0.006231279431558516,-0.058259323300035165,38
2017-10-09,13.024444444444446,-0.05773687098391633,-0.01653239774203008,-0.04120447324188625,39
2017-10-10,12.970000000000002,-0.08768495156925304,-0.030762908507474672,-0.05692204306177837,40
2017-10-11,12.912222222222223,-0.1141378927507084,-0.04743790535612141,-0.06669998739458699,41
2017-10-12,12.905555555555557,-0.10803534931451786,-0.0595573941478007,-0.04847795516671716,42
2017-10-13,12.923333333333334,-0.10042754064725301,-0.06773142344769116,-0.03269611719956185,43
2017-10-16,12.928888888888888,-0.09970429977520823,-0.07412599871319457,-0.025578301062013656,44
2017-10-17,12.911111111111111,-0.09720370593215222,-0.0787415401569861,-0.018462165775166114,45
2017-10-18,12.927777777777779,-0.07738467991913467,-0.07847016810941582,0.0010854881902811475,46
2017-10-19,12.937777777777777,-0.05539103070757889,-0.07385434062904843,0.018463309921469537,47
2017-10-20,12.933333333333334,-0.04470778952236998,-0.06802503040771274,0.02331724088534276,48
2017-10-23,12.972222222222221,-0.040614563072166376,-0.06254293694060346,0.021928373868437087,49
2017-10-24,13.014444444444445,-0.03854021684397502,-0.05774239292127777,0.019202176077302756,50
2017-10-25,13.027777777777779,-0.03168948727095966,-0.05253181179121415,0.020842324520254488,51
2017-10-26,13.104444444444445,0.021104554272239895,-0.03780453857852334,0.058909092850763234,52
2017-10-27,13.2,0.06940638677164479,-0.016362353508489712,0.08576874028013451,53
2017-10-30,13.328888888888889,0.13118809158717148,0.013147735510642529,0.11804035607652896,54
2017-10-31,13.424444444444443,0.17091805300574947,0.04470179900966392,0.12621625399608555,55
2017-11-01,13.545555555555554,0.22402935550741887,0.0805673103092149,0.14346204519820396,56
2017-11-02,13.659999999999998,0.2511219217921177,0.11467823260579546,0.13644368918632221,57
2017-11-03,13.76111111111111,0.25512752874688616,0.1427680918340136,0.11235943691287256,58
2017-11-06,13.941111111111107,0.3104011236117703,0.17629469818956495,0.13410642542220536,59
2017-11-07,14.124444444444443,0.3573487990915307,0.2125055183699581,0.14484328072157263,60
2017-11-08,14.24333333333333,0.3908565357313254,0.24817572184223155,0.14268081388909384,61
2017-11-09,14.393333333333329,0.4421704999279594,0.2869746774593771,0.15519582246858232,62
2017-11-10,14.522222222222219,0.48690741774665547,0.32696122551683277,0.1599461922298227,63
2017-11-13,14.691111111111107,0.5379473685419676,0.3691584541218597,0.16878891442010785,64
2017-11-14,14.781111111111109,0.5390989269309774,0.40314654868368327,0.13595237824729411,65
2017-11-15,14.844444444444441,0.5027464564160322,0.42306653023015306,0.07967992618587916,66
