date,avg,DIFF,DEA,MACD,ind
2017-09-22,6.667777777777778,-0.02282173736131554,0.04871383036257241,-0.07153556772388794,33
2017-09-25,6.59,-0.05017987807941804,0.028935088674174318,-0.07911496675359236,34
2017-09-26,6.523333333333333,-0.06625614356420595,0.00989684222649826,-0.0761529857907042,35
2017-09-27,6.47,-0.0796918940885929,-0.00802090503651997,-0.07167098905207292,36
2017-09-28,6.428888888888888,-0.09010803032179027,-0.024438330093574028,-0.06566970022821624,37
2017-09-29,6.402222222222221,-0.08846701990253614,-0.03724406805536645,-0.051222951847169684,38
2017-10-09,6.376666666666665,-0.08537543601391828,-0.04687034164707682,-0.038505094366841464,39
2017-10-10,6.351111111111109,-0.08277803626056901,-0.05405188056977526,-0.028726155690793752,40
2017-10-11,6.325555555555554,-0.09495639216594398,-0.062232782889009006,-0.032723609276934976,41
2017-10-12,6.309999999999999,-0.10421343577082798,-0.0706289134653728,-0.03358452230545518,42
2017-10-13,6.333333333333332,-0.08874002622171062,-0.07425113601664037,-0.014488890205070257,43
2017-10-16,6.326666666666665,-0.09235783895420635,-0.07787247660415356,-0.014485362350052794,44
2017-10-17,6.321111111111111,-0.09493751743175416,-0.08128548476967368,-0.013652032662080482,45
2017-10-18,6.318888888888888,-0.0942812824220649,-0.08388464430015193,-0.01039663812191298,46
2017-10-19,6.283333333333332,-0.10784940277148625,-0.0886775959944188,-0.01917180677706745,47
2017-10-20,6.248888888888888,-0.1156552018740653,-0.0940731171703481,-0.02158208470371721,48
2017-10-23,6.232222222222221,-0.10848703647723568,-0.0969559010317256,-0.011531135445510071,49
2017-10-24,6.227777777777777,-0.10801639935462326,-0.09916800069630513,-0.00884839865831813,50
2017-10-25,6.225555555555554,-0.1056189896505293,-0.10045819848714996,-0.005160791163379336,51
2017-10-26,6.191111111111109,-0.10413248359005056,-0.10119305550773008,-0.0029394280823204777,52
2017-10-27,6.174444444444443,-0.10576975110859266,-0.1021083946279026,-0.0036613564806900617,53
2017-10-30,6.136666666666666,-0.12180157322587082,-0.10604703034749624,-0.015754542878374578,54
2017-10-31,6.094444444444444,-0.13456950709865634,-0.11175152569772825,-0.022817981400928083,55
2017-11-01,6.066666666666666,-0.14782564324287772,-0.11896634920675815,-0.028859294036119573,56
2017-11-02,6.029999999999999,-0.1613132069656391,-0.12743572075853435,-0.03387748620710476,57
2017-11-03,5.961111111111111,-0.18121015054369316,-0.1381906067155661,-0.04301954382812706,58
2017-11-06,5.907777777777778,-0.18994752627528833,-0.14854199062751056,-0.04140553564777777,59
2017-11-07,5.856666666666666,-0.19223524200488296,-0.15728064090298505,-0.03495460110189791,60
2017-11-08,5.805555555555555,-0.19343233846533536,-0.16451098041545512,-0.028921358049880247,61
2017-11-09,5.7588888888888885,-0.19296359821679765,-0.17020150397572362,-0.022762094241074032,62
2017-11-10,5.722222222222222,-0.19917226499396268,-0.17599565617937143,-0.023176608814591243,63
2017-11-13,5.683333333333334,-0.2049577188507845,-0.18178806871365405,-0.02316965013713046,64
2017-11-14,5.662222222222223,-0.19917757336708952,-0.18526596964434114,-0.013911603722748384,65
2017-11-15,5.637777777777777,-0.1995586266392131,-0.18812450104331552,-0.01143412559589757,66
2017-11-16,5.618888888888888,-0.20476248744626968,-0.19145209832390636,-0.01331038912236332,67
2017-11-17,5.565555555555555,-0.22644913067178418,-0.19845150479348192,-0.027997625878302262,68
2017-11-20,5.5088888888888885,-0.24085947359010174,-0.2069330985528059,-0.03392637503729584,69
2017-11-21,5.453333333333333,-0.25020251179003505,-0.21558698120025171,-0.03461553058978334,70
2017-11-22,5.4,-0.25387352449038136,-0.22324428985827766,-0.030629234632103708,71
2017-11-23,5.366666666666667,-0.24827248287965187,-0.2282499284625525,-0.02002255441709938,72
2017-11-24,5.355555555555556,-0.22829135360766006,-0.228258213491574,-3.314011608607226e-05,73
2017-11-27,5.333333333333333,-0.21003501182923134,-0.22461357315910546,0.014578561329874118,74
2017-11-28,5.328888888888889,-0.18775400317856228,-0.21724165916299681,0.029487655984434535,75
2017-11-29,5.331111111111111,-0.17055088810264074,-0.2079035049509256,0.037352616848284864,76
2017-11-30,5.343333333333334,-0.16789259693942515,-0.1999013233486255,0.032008726409200355,77
2017-12-01,5.363333333333333,-0.15831253865554462,-0.19158356641000934,0.03327102775446472,78
2017-12-04,5.367777777777778,-0.16096847545699955,-0.18546054821940738,0.024492072762407835,79
2017-12-05,5.361111111111111,-0.16839442622216172,-0.18204732381995825,0.013652897597796532,80
2017-12-06,5.35,-0.16990029162253517,-0.17961791738047364,0.00971762575793847,81
2017-12-07,5.317777777777778,-0.1715370774305489,-0.17800174939048868,0.006464671959939772,82
2017-12-08,5.291111111111111,-0.1668760169960235,-0.17577660291159564,0.008900585915572135,83
2017-12-11,5.260000000000001,-0.1589293056356853,-0.17240714345641356,0.013477837820728256,84
2017-12-12,5.225555555555555,-0.1556784143347283,-0.1690613976320765,0.013382983297348217,85
2017-12-13,5.213333333333334,-0.1481664235509621,-0.16488240281585362,0.016715979264891517,86
2017-12-14,5.196666666666667,-0.1381992920417323,-0.15954578066102937,0.021346488619297055,87
2017-12-15,5.203333333333333,-0.12402904038017937,-0.15244243260485937,0.028413392224680006,88
2017-12-18,5.212222222222222,-0.11709760058403162,-0.14537346620069383,0.028275865616662205,89
2017-12-19,5.224444444444444,-0.10554621498210448,-0.13740801595697597,0.031861800974871485,90
2017-12-20,5.226666666666667,-0.10486582780131126,-0.13089957832584304,0.026033750524531774,91
2017-12-21,5.226666666666667,-0.10074454635993302,-0.12486857193266103,0.02412402557272801,92
2017-12-22,5.222222222222222,-0.09716525695304323,-0.11932790893673748,0.022162651983694243,93
2017-12-25,5.21,-0.10362404437553074,-0.11618713602449612,0.01256309164896538,94
2017-12-26,5.203333333333333,-0.1003239599415755,-0.113014500807912,0.012690540866336503,95
2017-12-27,5.188888888888888,-0.09978601390424213,-0.11036880342717803,0.010582789522935898,96
2017-12-28,5.17,-0.09663194206411774,-0.10762143115456597,0.010989489090448237,97
2017-12-29,5.16,-0.09226186364733469,-0.10454951765311972,0.012287654005785034,98
2018-01-02,5.15,-0.08300027100002882,-0.10023966832250154,0.01723939732247272,99
2018-01-03,5.211111111111111,-0.03331668392877685,-0.0868550714437566,0.05353838751497976,100
2018-01-04,5.279999999999999,0.01396608866469684,-0.06669083942206591,0.08065692808676275,101
2018-01-05,5.34,0.04367235108220857,-0.04461820132121101,0.08829055240341958,102
2018-01-08,5.406666666666666,0.0608647521092367,-0.023521610635121468,0.08438636274435816,103
2018-01-09,5.455555555555555,0.06805692098101979,-0.005205904311893217,0.073262825292913,104
2018-01-10,5.499999999999999,0.06653446729388612,0.009142170009262651,0.05739229728462347,105
2018-01-11,5.537777777777777,0.06139255096016161,0.019592246199442442,0.041800304760719165,106
2018-01-12,5.574444444444443,0.0566643538216578,0.027006667723885512,0.029657686097772286,107
2018-01-15,5.587777777777776,0.04034836627642946,0.0296750074343943,0.010673358842035158,108
2018-01-16,5.548888888888887,0.03109397869795849,0.02995880168710714,0.0011351770108513522,109
2018-01-17,5.507777777777776,0.02987080918550422,0.029941203186786555,-7.039400128233328e-05,110
2018-01-18,5.4722222222222205,0.02538119422064078,0.0290292013935574,-0.0036480071729166202,111
2018-01-19,5.449999999999999,0.025563049228561674,0.028335970960558253,-0.002772921731996579,112
2018-01-22,5.438888888888888,0.027807373816208347,0.02823025153168827,-0.0004228777154799239,113
2018-01-23,5.435555555555556,0.028451133834265008,0.02827442799220362,0.0001767058420613886,114
2018-01-24,5.437777777777779,0.029428995571097794,0.028505341507982455,0.0009236540631153388,115
2018-01-25,5.441111111111112,0.030657474190313394,0.028935768044448643,0.0017217061458647508,116
2018-01-26,5.455555555555557,0.027281980525136973,0.02860501054058631,-0.0013230300154493356,117
2018-01-29,5.448888888888891,0.013158366052134163,0.02551568164289588,-0.012357315590761718,118
2018-01-30,5.42888888888889,-0.0012479799429776506,0.020162949325721175,-0.021410929268698826,119
2018-01-31,5.403333333333335,-0.019700268344356786,0.012190305791705583,-0.03189057413606237,120
2018-02-01,5.352222222222224,-0.048291659332964976,9.391276677147078e-05,-0.04838557209973644,121
2018-02-02,5.303333333333335,-0.06615338549973249,-0.013155546886529321,-0.05299783861320317,122
2018-02-05,5.2522222222222235,-0.08178689306059361,-0.02688181612134218,-0.05490507693925144,123
2018-02-06,5.156666666666668,-0.12421443439106206,-0.04634833977528616,-0.0778660946157759,124
2018-02-07,5.060000000000001,-0.15603983646603226,-0.06828663911343538,-0.08775319735259687,125
2018-02-08,4.975555555555556,-0.17440971175022746,-0.08951125364079379,-0.08489845810943367,126
2018-02-09,4.8788888888888895,-0.20675750906120438,-0.11296050472487591,-0.09379700433632847,127
2018-02-12,4.793333333333333,-0.22495868918734097,-0.13536014161736892,-0.08959854756997204,128
2018-02-13,4.728888888888889,-0.22867803328403102,-0.15402371995070135,-0.07465431333332967,129
2018-02-14,4.687777777777779,-0.22659286944771573,-0.16853754985010422,-0.05805531959761151,130
2018-02-22,4.667777777777778,-0.20323164000960325,-0.17547636788200402,-0.027755272127599234,131
2018-02-23,4.6577777777777785,-0.17782632760071682,-0.17594635982574658,-0.001879967774970237,132
2018-02-26,4.702222222222223,-0.1479181617236609,-0.17034072020532945,0.022422558481668547,133
2018-02-27,4.74,-0.12758648576045584,-0.16178987331635472,0.034203387555898884,134
2018-02-28,4.771111111111112,-0.11020313296010453,-0.15147252524510468,0.04126939228500015,135
2018-03-01,4.82888888888889,-0.09612554164404408,-0.14040312852489256,0.044277586880848485,136
2018-03-02,4.884444444444445,-0.08080975879933572,-0.1284844545797812,0.047674695780445475,137
2018-03-05,4.926666666666667,-0.06948474649878822,-0.11668451296358259,0.047199766464794374,138
2018-03-06,4.973333333333333,-0.05423597906674971,-0.10419480618421602,0.04995882711746631,139
2018-03-07,4.985555555555556,-0.047254910804419126,-0.09280682710825663,0.04555191630383751,140
2018-03-08,5.026666666666667,-0.015719829848982236,-0.07738942765640175,0.06166959780741951,141
2018-03-09,5.050000000000001,0.004379960983328601,-0.06103554992845568,0.06541551091178428,142
2018-03-12,5.081111111111111,0.02087546706581378,-0.04465334652960179,0.06552881359541557,143
2018-03-13,5.102222222222222,0.02638191237755194,-0.030446294748171045,0.056828207125722986,144
2018-03-14,5.12,0.027204547167346327,-0.018916126365067572,0.0461206735324139,145
2018-03-15,5.134444444444444,0.02833675907197275,-0.009465549277659507,0.03780230834963226,146
2018-03-16,5.143333333333334,0.02331684806765466,-0.0029090698085966725,0.026225917876251333,147
2018-03-19,5.14888888888889,0.02230903348515323,0.002134550850153308,0.02017448263499992,148
2018-03-20,5.162222222222224,0.021265201165698855,0.005960680913262417,0.015304520252436438,149
2018-03-21,5.142222222222224,0.021800486942015418,0.009128642119013018,0.0126718448230024,150
2018-03-22,5.12888888888889,0.021971431787369156,0.011697200052684245,0.01027423173468491,151
2018-03-23,5.1144444444444455,0.021854976246977742,0.013728755291542945,0.008126220955434797,152
2018-03-26,5.113333333333333,0.023907838986021446,0.015764572030438646,0.0081432669555828,153
2018-03-27,5.120000000000001,0.027636915616486846,0.018139040747648286,0.00949787486883856,154
2018-03-28,5.141111111111112,0.041411697413956894,0.022793572080910006,0.018618125333046888,155
2018-03-29,5.164444444444445,0.047743373210675344,0.027783532306863073,0.01995984090381227,156
2018-03-30,5.192222222222223,0.058541770222798384,0.033935179890050134,0.02460659033274825,157
2018-04-02,5.206666666666667,0.05676226052890243,0.03850059601782059,0.01826166451108184,158
2018-04-03,5.204444444444444,0.04435082403905266,0.039670641622067,0.004680182416985659,159
2018-04-04,5.193333333333334,0.027739575233169944,0.03728442834428759,-0.009544853111117649,160
2018-04-09,5.176666666666668,0.010420339556388214,0.03191161058670772,-0.021491271030319503,161
2018-04-10,5.162222222222223,0.0007209914955890184,0.025673486768483977,-0.024952495272894958,162
2018-04-11,5.144444444444446,-0.006886429252849879,0.019161503564217204,-0.026047932817067083,163
2018-04-12,5.105555555555557,-0.016756785346323078,0.011977845782109147,-0.028734631128432227,164
2018-04-13,5.067777777777779,-0.027489892993957987,0.00408429802689572,-0.03157419102085371,165
2018-04-16,5.022222222222222,-0.034788026985763665,-0.0036901669756361577,-0.031097860010127508,166
2018-04-17,4.984444444444445,-0.044098097469534636,-0.011771753074415855,-0.03232634439511878,167
2018-04-18,4.957777777777777,-0.05328293220787916,-0.020073988901108515,-0.03320894330677065,168
2018-04-19,4.948888888888888,-0.05349004851617867,-0.026757200824122546,-0.02673284769205612,169
2018-04-20,4.948888888888888,-0.05064958353246851,-0.03153567736579174,-0.01911390616667677,170
2018-04-23,4.9399999999999995,-0.05024010716594418,-0.03527656332582223,-0.014963543840121954,171
2018-04-24,4.932222222222222,-0.04854903471734584,-0.03793105760412695,-0.010617977113218893,172
2018-04-25,4.924444444444444,-0.05065945904146485,-0.040476737891594526,-0.010182721149870323,173
2018-04-26,4.921111111111111,-0.051735609619719014,-0.04272851223721942,-0.009007097382499593,174
