date,kdj_k,kdj_d,kdj_j,ind
2017-08-04,50.0,50.0,50.0,0
2017-08-07,39.28571428571418,46.428571428571395,24.999999999999744,1
2017-08-08,34.03361344537809,42.29691876750696,17.50700280112035,2
2017-08-09,26.022408963585466,36.872082166199796,4.32306255835681,3
2017-08-10,24.12793365933942,32.624032663913006,7.135735650192245,4
2017-08-11,19.418622439559645,28.22222925579522,1.8114088070884975,5
2017-08-14,32.94574829303974,29.796735601543393,39.24377367603244,6
2017-08-15,43.0749433064709,34.22280483651923,60.77922024637422,7
2017-08-16,53.71662887098057,40.72074618133968,79.70839425026236,8
2017-08-17,62.073712176613284,47.83840151309755,90.54433350364474,9
2017-08-18,65.88046675228031,53.85242325949181,89.93655373785732,10
2017-08-21,68.81990956176114,58.841585360248246,88.77655796478692,11
2017-08-22,61.94419673595321,59.8757891521499,66.08101190355985,12
2017-08-23,61.77805886814551,60.50987905748177,64.31441848947298,13
2017-08-24,55.64320390406485,58.88765400634279,49.15430369950896,14
2017-08-25,61.19185481154523,59.655720941410266,64.26412255181515,15
2017-08-28,67.68532617688447,62.33225601990166,78.39146649085009,16
2017-08-29,73.4148673112003,66.02645978366787,88.19168236626516,17
2017-08-30,76.67433731110833,69.5757522928147,90.8715073476956,18
2017-08-31,78.2870932214112,72.47953260234686,89.90221445953986,19
2017-09-01,81.8832722316411,75.61411247877828,94.42159173736673,20
2017-09-04,85.94687284578542,79.05836593444732,99.7238866684616,21
2017-09-05,80.50779177373349,79.54150788087604,82.44035955944838,22
2017-09-06,77.37556488619268,78.81952688264825,74.48764089328154,23
2017-09-07,76.0281543685729,77.88906937795647,72.30632434980575,24
2017-09-08,74.17941214932972,76.65251696841422,69.23320251116073,25
2017-09-11,67.07198905193411,73.45900766292084,54.29795182996065,26
2017-09-12,62.24552356548692,69.72117963044286,47.29421143557505,27
2017-09-13,57.29948484612706,65.58061470233758,40.737225133706005,28
2017-09-14,55.48360718136864,62.21494552868127,42.02093048674337,29
2017-09-15,50.81623194807289,58.415374335145145,35.61794717392837,30
2017-09-18,48.44538919994982,55.0920459567467,35.152075686356056,31
2017-09-19,43.40803724441098,51.19737638596813,27.829358961296663,32
2017-09-20,41.77819766911348,48.05765014701658,29.219292713307283,33
2017-09-21,36.000279927557145,44.0385267405301,19.92378630161123,34
2017-09-22,29.86438414923561,39.313812543431936,10.96552736084297,35
2017-09-25,22.29054181377612,33.63938896688,-0.407152492431635,36
2017-09-26,19.62226597108884,28.967014634949614,0.9327686433672966,37
2017-09-27,18.141034456916415,25.358354575605215,3.706394219538815,38
2017-09-28,21.02259439984905,23.913101183686493,15.241580832174165,39
2017-09-29,20.56268198085176,22.796294782741583,16.09545637707211,40
2017-10-09,27.398930844377375,24.33050680328685,33.53577892655843,41
2017-10-10,31.95643008672779,26.872481231100494,42.124327797982374,42
2017-10-11,34.697143867342355,29.48070210984778,45.1300273823315,43
2017-10-12,31.762381625847304,30.241261948514286,34.80462098051335,44
2017-10-13,35.58933549831262,32.023953131780395,42.720100231377074,45
2017-10-16,24.62712456644271,29.558343610001167,14.764686479325789,46
2017-10-17,17.49335186149942,25.536679693833918,1.4066961968304241,47
2017-10-18,12.03676640953893,21.03670859906892,-5.9631179695210434,48
2017-10-19,10.381413296594985,17.484943498244274,-3.8256471067035918,49
2017-10-20,12.981548258336039,15.983811751608197,6.97702127179172,50
2017-10-23,15.051671902863738,15.673098468693379,13.808818771204457,51
2017-10-24,22.829060729855307,18.058419222414024,32.370343744737866,52
2017-10-25,28.687387287917012,21.601408577581687,42.85934470858767,53
2017-10-26,31.919537653224157,25.040784936129178,45.67704308741412,54
2017-10-27,33.73760422672859,27.939724699662317,45.33336328086114,55
2017-10-30,36.96985062926686,30.949766676197164,49.010018535406246,56
2017-10-31,38.114580554191384,33.338037968861904,47.66766572485035,57
2017-11-01,35.84743080717138,34.174502248298396,39.19328792491734,58
2017-11-02,33.99929730579104,34.116100600795946,33.76569071578123,59
2017-11-03,35.12411066177318,34.452103954455026,36.46812407640948,60
2017-11-06,31.16018151862321,33.354796475844424,26.770951604180794,61
2017-11-07,26.95902135605807,31.222871435915643,18.43132119634292,62
2017-11-08,25.691979149652777,29.379240673828022,18.317456101302284,63
2017-11-09,25.769961408410524,28.176147585355523,20.957589054520525,64
2017-11-10,22.66520633978426,26.3391671701651,15.31728467902257,65
2017-11-13,20.770514918346734,24.48294975289231,13.345645249255583,66
2017-11-14,14.475940763174536,21.14728008965305,1.1332621102175082,67
2017-11-15,25.11729384211636,22.47061800714082,30.410645512067433,68
2017-11-16,38.07819589474426,27.6731439696753,58.88829974488219,69
2017-11-17,52.585463929829544,35.97725062306005,85.80189054336854,70
2017-11-20,64.9236426198864,45.6260479553355,103.5188319489882,71
2017-11-21,69.68242841325761,53.64484144130954,101.75760235715376,72
2017-11-22,76.62526857720822,61.304983819942436,107.2658380917398,73
2017-11-23,72.25139559648431,64.9537877454564,86.84661129854015,74
2017-11-24,70.79533429060027,66.90096992717102,78.58406301745876,75
2017-11-27,74.69080680200602,69.49758221878268,85.0772559684527,76
2017-11-28,72.66491743004782,70.55336062253772,76.88803104506803,77
2017-11-29,59.39218339618762,66.83296821375436,44.510613761054145,78
2017-11-30,49.083840025682264,60.91659215106366,25.41833577491947,79
2017-12-01,42.698229116878196,54.84380447300184,18.40707840463091,80
2017-12-04,38.1978461752424,49.29515170708203,16.00323511156313,81
2017-12-05,26.195157790794227,41.59515373498609,-4.604834097589503,82
2017-12-06,22.46343852719615,35.217915332389445,-3.0455150831904376,83
2017-12-07,20.88471659388835,30.440182419555747,1.7737849425535543,84
2017-12-08,19.529205001986185,26.80318994703256,4.981235111893433,85
2017-12-11,20.44371242556655,24.68336410654389,11.964409063611868,86
2017-12-12,19.68974767765043,23.018825296912738,13.031592439125816,87
2017-12-13,18.732559057827572,21.590069883884347,13.017537405714023,88
2017-12-14,14.761099977945658,19.313746581904784,5.655806770027404,89
2017-12-15,10.749824227721355,16.459105797176974,-0.6687389111898838,90
2017-12-18,7.986221616295094,13.634811070216347,-3.310957291547414,91
2017-12-19,6.9634920064918004,11.41103804897483,-1.9316000784742613,92
2017-12-20,4.772029690449783,9.198035262799815,-4.07998145425028,93
2017-12-21,6.384200102055484,8.26009020921837,2.6324198877297107,94
